pv_prod_factor,wind_prod_factor
0.40291,0
0.059135,0.049139851
0,0.007574722
0,0.254151776
0,0.400494082
0,0.090019321
0,0
0,0
0,0
0,0
0,0
0,0
0.19922,0
0.546108,0
0.656953,0
0.712416,0.000266814
0.724664,0.004625361
0.728525,0
0.723151,0
0.718682,0.029122677
0.714242,0.028685288
0.71119,0.04524936
0.692294,0.043390043
0.619911,0.03463662
0.381295,0.03260253
0.054951,0.007176409
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0.001212377
0,0
0,0.011771199
0.207153,0
0.576394,0
0.699789,0
0.741885,0
0.752075,0.006357367
0.752627,0.003511538
0.755084,0.082600463
0.761296,0.104929751
0.766826,0.074734419
0.765868,0.080173542
0.744546,0.048468789
0.659782,0.036771105
0.415362,0.08034928
0.063618,0.053885734
0,0.028652866
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.206925,0
0.581815,0
0.70718,0
0.752682,0
0.751173,0
0.748988,0.019921846
0.745566,0.015437924
0.746942,0.015026159
0.751378,0.028108128
0.748947,0.008454235
0.729288,0
0.649867,0
0.411822,0.125606352
0.065029,0.742730662
0,1
0,0.708960141
0,0
0,0
0,0
0,0.004286372
0,0.002933547
0,0
0,0
0,0.098975797
0.197835,0.203604668
0.560484,0.518816338
0.683501,0.175696915
0.731054,0
0.728804,0
0.724251,0.394779374
0.717666,0.610178811
0.717101,0.650274912
0.720581,1
0.715797,1
0.696008,1
0.620943,1
0.390955,1
0.063433,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0.18836,0.256065162
0.53946,0.255617949
0.666486,0.126489283
0.70916,0
0.713952,1
0.719921,1
0.717009,1
0.715528,1
0.715947,1
0.711481,1
0.691508,1
0.618963,1
0.352355,1
0.061246,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,0.705024809
0,0.09456493
0,0.030317042
0.185968,0.031841627
0.532828,0.157026166
0.66117,0.056090718
0.71132,0.000921369
0.714108,0.027284528
0.704442,0.00309228
0.699186,0.028362975
0.704865,0.069766555
0.713235,0.05942802
0.71179,0.010884354
0.694609,0
0.620157,0
0.393748,0.005411119
0.065711,0.021714429
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.198534,0
0.553648,0
0.670124,0
0.720096,0
0.723912,0
0.724987,0.027527946
0.724165,0.022660038
0.725166,0.025921184
0.728218,0.064983032
0.729135,0
0.711583,0.143763716
0.639368,0.314402501
0.415757,0.130586021
0.071654,0.205542902
0,0.611174698
0,0.950290401
0,0.737448497
0,0.716428347
0,0.462212852
0,0.426640133
0,0.385648383
0,0.278087677
0,0.076494239
0,0.175713966
0.213222,0.36903829
0.577329,0.432546213
0.687303,0.010324066
0.725579,0.063490771
0.729946,0.059603867
0.726065,0
0.722194,0
0.719621,0.250385347
0.719016,0.687968624
0.713887,0.962828608
0.69419,1
0.620459,1
0.406048,1
0.071445,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,0.709121553
0,0.492860714
0,0.156853828
0.20879,0.083066825
0.566636,0
0.674592,0.04703551
0.706414,0.02451017
0.713888,0.044206954
0.715546,0.028345754
0.712292,0.016348658
0.710849,0
0.714601,0
0.714771,0.054583263
0.697386,0.392225254
0.629391,0.59615547
0.398277,0.909983626
0.073235,0.618200971
0,0.591337498
0,0.047228168
0,0.199882988
0,0.232149061
0,0.029528222
0,0.038762508
0,0.05890866
0,0.001078079
0,0.071400073
0,0.06257384
0.16792,0.006331853
0.537456,0
0.595172,0
0.706994,0
0.718849,0.01389319
0.718503,0.006988908
0.717151,0
0.718819,0.033190593
0.721613,0.023943051
0.700978,0.006975347
0.706425,0.0259108
0.634225,0.190316143
0.41305,0.99475328
0.073398,0.964051684
0,1
0,0
0,0.021794125
0,0.011280077
0,0.069052906
0,0.039752658
0,0.02293359
0,0
0,0
0,0
0.179912,0
0.486941,0
0.632368,0
0.4671,0.002952927
0.580815,0.006923306
0.646314,0
0.709516,0
0.740255,0
0.73994,0.13914864
0.697529,0.231485683
0.662486,0.20620241
0.467767,0.296092403
0.159065,0.201985229
0.042939,0.191457573
0,0.022183663
0,0
0,0.068821474
0,0
0,0.020325821
0,0.10580958
0,0.112107218
0,0.075706926
0,0.057042186
0,0
0.207551,0.022508693
0.571382,0.034531811
0.678035,0
0.714582,0
0.724778,0.016113106
0.725403,0.020058977
0.725373,0.039925155
0.726724,0.019534757
0.729665,0.015711173
0.725738,0.096517195
0.699199,0.229138659
0.621051,0.506719683
0.386505,0.807936307
0.067458,0.914899513
0,0.641088345
0,0.03621178
0,0.03537768
0,0.017638092
0,0.000357738
0,0.050705351
0,0.068064671
0,0.044521105
0,0
0,0.00637667
0.175168,0
0.517616,0
0.640855,0
0.690967,0.015462214
0.700529,0
0.694998,0
0.695592,0.051627737
0.699479,0.038485474
0.704703,0.081340698
0.71083,0.01009737
0.682481,0
0.610674,0.128845643
0.384526,0.476126378
0.068418,0.407558069
0,0.414394992
0,0.249430559
0,0.150568508
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.171536,0
0.525421,0
0.670579,0
0.73216,0
0.744225,0
0.750675,0
0.751119,0.000673119
0.624206,3.12E-05
0.698388,0
0.727112,0
0.637469,0.214380482
0.605479,0.55108982
0.374539,0.829246532
0.074578,0.985319309
0,0
0,0.341985644
0,0
0,0.044186018
0,0.044186018
0,0.104881618
0,0
0,0
0,0
0,0.029048887
0.210216,0.039496825
0.600476,0.01857212
0.739399,0.002848567
0.789038,0.005095346
0.794536,0
0.789936,0
0.78441,0
0.783485,0
0.783382,0.308597846
0.776148,0.405283687
0.748898,0.854525559
0.668696,0.076898694
0.433412,0.446931701
0.078407,0.876288429
0,0.561173084
0,0.111026341
0,0.052370124
0,0
0,0.008455498
0,0
0,0.027178291
0,0
0,0.041033141
0,0
0.190321,0
0.55828,0
0.678917,0.047122589
0.717028,0.043640436
0.734521,0.009288438
0.737031,0.024732902
0.732196,0.022938074
0.729336,0.000873605
0.72632,0
0.714002,0
0.692575,0.356848847
0.650549,0.624969712
0.434247,0.644947097
0.081535,0.98209468
0,0.748841951
0,0.647582777
0,0.499189369
0,0.17077607
0,0.122230236
0,0.124526753
0,0
0,0.01401174
0,0
0,0
0.210199,0.006972014
0.569087,0.008033659
0.670408,0.061576601
0.71958,0.045604653
0.729944,0.004926148
0.730287,0.019410219
0.725815,0.014899715
0.723015,0
0.719745,0
0.713257,0.020520272
0.697291,0
0.629134,0.256859728
0.420419,0.26445335
0.078262,0.316028525
0,0.540365453
0,0.075604455
0,0.053275574
0,0.0310731
0,0.0394501
0,0.011422656
0,0
0,0
0,0
0,0.011683649
0.200015,0.042378377
0.562186,0
0.663296,0
0.701381,0
0.718122,0
0.719752,0
0.712807,0.010288913
0.711418,0
0.714864,0
0.7174,0.030655559
0.704793,0.02993596
0.648513,0
0.234693,0
0.080646,0.115499458
0,0.001058633
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.201511,0
0.557642,0
0.659926,0
0.718004,0
0.732047,0
0.727737,0
0.724249,0.00224922
0.719371,0
0.716123,0
0.710261,0.008481121
0.688897,0
0.60937,0
0.40408,0
0.072198,0.005341827
0,0.067968059
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.172204,0
0.508411,0
0.642572,0
0.699918,0
0.706523,0
0.710658,0.007499096
0.621481,0.064335962
0.66326,0.029057397
0.665906,0
0.66534,0
0.626532,0
0.465984,0
0.358566,0.016546252
0.061203,0.020947222
0,0.121968415
0,0.197525221
0,0
0,0
0,0.048486665
0,0.140062409
0,0
0,0
0,0
0,0.007040191
0.138108,0
0.437269,0
0.603661,0
0.66702,0
0.68464,0.003766317
0.700824,0
0.695813,0
0.662856,0.024980325
0.691293,0.032680991
0.680466,0
0.577279,0
0.333335,0
0.335708,0
0.047638,0
0,0.002083319
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.140792,0
0.455893,0
0.62581,0
0.680757,0
0.698383,0
0.699399,0
0.693935,0
0.695991,0
0.688316,0.004576166
0.677347,0.01136227
0.646222,0.006241341
0.557312,0.011620943
0.333533,0
0.044817,0.054512442
0,0.499928112
0,0.071678445
0,0.022261295
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.132246,0
0.430539,0
0.609733,0.016818798
0.670898,0
0.695043,0
0.695551,0
0.689651,0
0.688157,0
0.694764,0.320795902
0.699579,0.478069631
0.677838,0.926588505
0.609346,1
0.388739,1
0.064761,1
0,1
0,1
0,1
0,1
0,0.957901421
0,0.775193418
0,0.628013564
0,0.545462592
0,0.59626319
0,0.355163774
0.15522,0
0.488782,0
0.635116,0.037821858
0.702636,0.000185213
0.71275,0
0.716467,0
0.714255,0
0.711444,0
0.709304,0
0.701111,0.033220783
0.67257,0.089479539
0.579035,0.218163421
0.343514,0.545817574
0.043893,0.203360393
0,0.098626605
0,0.063852406
0,0.003160945
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.106023,0
0.396276,0
0.582866,0
0.665004,0
0.695179,0
0.699681,0
0.694277,0.037520141
0.695921,0.026691125
0.68566,0.065896755
0.687938,0.07826929
0.64491,0.229242997
0.573731,0.311996998
0.339873,0.712660758
0.042652,0.825236
0,0.99624708
0,0.577778328
0,0
0,0
0,0.008024944
0,0.008395344
0,0.033701536
0,0
0,0
0,0
0.010701,0
0.06031,0
0.475362,0
0.602046,0
0.653002,0.009491526
0.666533,0
0.673602,0.019333926
0.587255,0
0.501096,0
0.667996,0.012742254
0.64826,0.283552452
0.581298,1
0.361982,1
0.054175,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,0.983870815
0,0
0,0
0.141424,0
0.486368,0
0.649478,0
0.723319,0.003466958
0.74164,0
0.745866,0
0.74396,0
0.742649,0.051043575
0.749454,0.05143576
0.751034,0.003715738
0.731852,0.062013767
0.670208,0.923710764
0.437419,0.462816804
0.072531,1
0,0.970853191
0,0.045076653
0,0
0,0
0,0
0,0.100294743
0,0.086287637
0,0.319135016
0,0.218648262
0,0.433144556
0.18587,0.169469062
0.574005,0.072773573
0.694223,0
0.731305,0
0.733262,0.01957362
0.730201,0.159736663
0.726109,0.247151784
0.725314,0.095204259
0.730559,0.066239608
0.735492,0.044416379
0.720926,0.020266775
0.664218,0.027011982
0.436021,0.200085844
0.070891,1
0,0.682294231
0,0.396281682
0,0.514928569
0,0.015284862
0,0
0,0
0,0
0,0
0,0
0,0
0.175974,0
0.529438,0
0.665414,0
0.716035,0
0.720594,0.024569447
0.714462,0.065161001
0.705957,0.056225074
0.698309,0.031103306
0.675684,1
0.645391,0.485549575
0.109034,0.541232998
0.17779,0.000989022
0.332666,0
0.045341,0.255617949
0,0
0,0
0,0.001043141
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.130077,0
0.400851,0
0.432287,0
0.641619,0
0.688714,0
0.691603,0.025866339
0.684636,0.068464608
0.65097,0.049139851
0.684409,0.009376668
0.674039,0
0.522124,1
0.334013,0.007981304
0.066204,0.223083892
0,0.158378317
0,0.089173052
0,0.022002825
0,0.0088285
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.124071,0
0.446284,0
0.608684,0
0.660243,0
0.679333,0
0.689101,0.001475611
0.688282,0.044186018
0.68997,0.029050576
0.687358,0.046170924
0.690921,0.026165737
0.667192,0.099603841
0.588792,0.98949277
0.361018,1
0.044774,1
0,1
0,1
0,1
0,0.493863145
0,0.196704869
0,0.003535622
0,0.146624026
0,0.004279603
0,0.036222827
0,0
0.124964,0
0.445336,0
0.607339,0.045206595
0.671232,0.087302482
0.686351,0.045934408
0.690007,0.108281887
0.692025,0.072110657
0.690581,0.048778734
0.698687,0.417683475
0.697826,0.947719762
0.684166,1
0.609526,1
0.375814,1
0.044894,0.985910404
0,1
0,1
0,1
0,1
0,0.96345249
0,0.949981579
0,0.223060844
0,0.396026192
0,0.418446628
0,0.075890879
0.147781,0.15514818
0.499494,0
0.657365,0
0.712947,0.015396413
0.729137,0.032021856
0.729592,0.010761921
0.726743,0
0.726095,0.240649319
0.72559,0.457197772
0.725065,0.501267371
0.710843,0.907255244
0.635558,1
0.400489,0.970633641
0.047036,0.7336456
0,0.530105004
0,0.256419004
0,0.008416555
0,0.159539593
0,0.047537118
0,0.013547331
0,0.023181232
0,0
0,0
0,0
0.14514,0.018504425
0.499035,0
0.654806,0
0.712442,0.0063928
0.723526,0
0.72262,0.001367246
0.717315,0.007053266
0.713738,0.005942499
0.715144,0.007288384
0.716969,0.005887071
0.698242,0
0.637463,0.012954117
0.405792,0.079898295
0.048557,0.533289468
0,0.09362191
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.139424,0
0.482149,0
0.633101,0
0.696326,0
0.714623,0
0.71128,0
0.706503,0.047916651
0.705331,0.092232467
0.706276,0.040223442
0.702579,0.05533573
0.684723,0.031657263
0.60758,0.185308844
0.374294,0.943943572
0.040196,1
0,1
0,0.735133886
0,0.478996876
0,0.123064042
0,0
0,0
0,0
0,0
0,0
0,0
0.131569,0
0.474551,0
0.647036,0
0.707198,0
0.712161,0
0.709126,0
0.702273,0.01259057
0.697167,0.032479545
0.694005,0.03440929
0.661896,0.035939077
0.58999,0.059492156
0.553281,0
0.336235,0.431621026
0.033105,0.582069665
0,0.486098332
0,0.075107681
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.084443,0
0.378855,0
0.596715,0
0.672593,0
0.691151,0
0.688282,0.001458486
0.683596,0.020009148
0.679904,0.046265661
0.68333,0.028297723
0.674772,0.032265573
0.643698,0.042242852
0.560164,0.027141032
0.312328,0.011660196
0.022569,0.289791448
0,0.747903129
0,0.355817897
0,0.080620053
0,0
0,0.023236021
0,0
0,0
0,0
0,0
0,0
0.014523,0
0.101929,0
0.593382,0
0.104753,0
0.127295,0.001629418
0.151015,0.018525442
0.096015,0.052623808
0.566844,0.036729342
0.660837,0.031102556
0.652705,0.043360914
0.616509,0.045126084
0.532611,0.012049315
0.297472,0.044664407
0.004022,0.276319841
0,0.424540931
0,0.313851376
0,0.0150078
0,0.011059279
0,0.034827204
0,0
0,0
0,0
0,0
0,0
0.006188,0.001928554
0.04432,0.015320773
0.39527,0
0.658879,0
0.677633,0
0.68798,0.016912278
0.679903,0.025636995
0.674129,0.025879677
0.674478,0.034566636
0.665408,0
0.634145,0
0.540213,0.100733942
0.298751,0.144404371
0.020365,0.213485951
0,0.234546898
0,0.155748202
0,0.096180948
0,0
0,0
0,0.022639903
0,0.000296517
0,0
0,0
0,0
0.107891,0
0.430703,0
0.611848,0
0.672246,0
0.689739,0
0.69021,0
0.612879,0
0.535961,0.031722704
0.632345,0.170275036
0.620185,0.607886478
0.25697,1
0.331743,1
0.046832,1
0,1
0,1
0,0.965925492
0,0.994753697
0,0.522702575
0,0.357446797
0,0.580414647
0,0.374955313
0,0.19326829
0,0
0,0
0.097731,0
0.409466,0
0.605136,0.073909512
0.669903,0.00841313
0.689758,0.005247051
0.686804,0.01533922
0.683853,0
0.680052,0
0.684213,0.032375175
0.673428,0.067880795
0.118452,0.579060994
0.52199,0.892409478
0.277826,0.952226147
0.010404,0.377080655
0,0.162200035
0,0.141440927
0,0.053691282
0,0.02027015
0,0.018954676
0,0.005431978
0,0.084824431
0,0.061016444
0,0.067115571
0,0.056066684
0.076631,0
0.374576,0
0.563025,0.015206795
0.645157,0
0.6699,0
0.677868,0.031365556
0.671245,0.01063375
0.667842,0
0.66414,0
0.615603,0
0.607596,0.210384614
0.488832,0.590879624
0.242399,0.955880143
0.002293,0.996412642
0,0.905112383
0,0.804572485
0,0.394691376
0,0.133035875
0,0.026670845
0,0.016894229
0,0.018964354
0,0
0,0.017055357
0,0.040283073
0.075693,0.074976551
0.035219,0.022025912
0.574714,0.00230486
0.652891,0
0.675327,0
0.669032,0.051462548
0.660425,0.11301942
0.654265,0.00482522
0.662067,0.009137183
0.657983,0
0.636783,0
0.554782,0.090829543
0.304337,0.237031611
0.023665,0.30837527
0,0.091633994
0,0.058274091
0,0.020917602
0,0
0,0
0,0.028502127
0,0.03540915
0,0.090573597
0,0.049037043
0,0.059415176
0.095918,0.066142749
0.277975,0.00921
0.574732,0.022125395
0.634373,0
0.65775,0
0.659806,0
0.656888,0.028236393
0.649154,0.019341443
0.646282,0.064240349
0.633804,0.038248202
0.602998,0.02621362
0.540032,0
0.312843,0.010382735
0.022652,0.070364141
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.095693,0
0.209547,0
0.170199,0
0.141857,0
0.101864,0
0.213555,0
0.128292,0
0.093888,0.008167039
0.086338,0.054160169
0.218949,0.065183386
0.612841,0.028645341
0.524102,0.016482658
0.0048,0
0,0.083278776
0,0.07275469
0,0.360256015
0,0.005292834
0,0.016790603
0,0
0,0
0,0
0,0.036079606
0,0.002912719
0,0
0.069159,0
0.36262,0
0.567325,0
0.648832,0
0.67198,0
0.684284,0
0.677725,0.030894836
0.676518,0.024669693
0.678161,0.019177107
0.67073,0
0.649533,0.000144391
0.567194,0.527287688
0.31605,0.193735045
0,0.01692564
0,0
0,0.028903704
0,0
0,0
0,0.003554761
0,0
0,0.007460314
0,0
0,0
0,0
0.089437,0
0.401343,0
0.585874,0
0.658464,0
0.670173,0
0.6689,0.01034108
0.66261,0.017045172
0.662467,0
0.609358,0.043717778
0.589276,0.001567072
0.54675,0.070365717
0.628048,0.488141202
0.350055,0.766106241
0.007394,0.710234315
0,0.556281614
0,0.191378806
0,0.060598341
0,0
0,0.021200874
0,0.007945992
0,0
0,0
0,0
0,0
0.103349,0
0.462288,0
0.65511,0
0.720147,0
0.73463,0
0.730344,0.02551553
0.722606,0
0.716859,0.0137433
0.711978,0.032667627
0.711297,0.053525332
0.675714,0.021058812
0.584355,0.000780027
0.311879,0.326308218
0.004154,0.421114129
0,0.335163231
0,0.026687152
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.085555,0
0.415255,0
0.617668,0
0.688268,0
0.709253,0
0.707057,0
0.704026,0
0.701551,0
0.706028,0
0.696581,0
0.675873,0
0.595579,0.00586251
0.336698,0.151555664
0.00672,0.389564424
0,0.228066043
0,0.009697672
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.098255,0
0.448252,0
0.648782,0
0.710537,0
0.722805,0
0.72135,0
0.715379,0
0.717248,0.026259353
0.723963,0.026862337
0.728407,0.0102439
0.710805,0
0.628557,0
0.34246,0.002752694
0.004954,0
0,0.046617507
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.099669,0
0.466145,0
0.654648,0
0.697529,0
0.712135,0
0.712365,0
0.709238,0
0.708673,0.011344666
0.712275,0.017710238
0.714975,0.001786941
0.69506,0.011861656
0.619372,0.007788142
0.337483,0
0.004501,0
0,0.228283615
0,0.178460852
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.080538,0
0.424585,0
0.640463,0
0.701136,0
0.678564,0
0.674811,0
0.666832,0.00760663
0.693514,0.007861753
0.692814,0.007447484
0.690426,0
0.657267,0
0.565988,0
0.283415,0
0,0.010399947
0,0.056365687
0,0.412291549
0,0.016903528
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.068375,0
0.379927,0
0.58164,0
0.658593,0
0.677435,0
0.676485,0
0.667147,0
0.666194,0
0.666299,0.003217612
0.659551,0.004521631
0.624956,0.027446388
0.529325,0.01531663
0.264001,0
0.000148,0.016689794
0,0.395183236
0,0.666609825
0,0.410038728
0,0.061837873
0,0.023689718
0,0
0,0
0,0
0,0
0,0
0.064799,0
0.373907,0
0.578852,0
0.645318,0
0.667305,0
0.667866,0
0.662507,0.000554379
0.630031,0.00924525
0.613503,0.03599833
0.662399,0.051128396
0.571668,0.053838714
0.466812,0.963784621
0.155472,0.0223999
0,0
0,0.126897607
0,0.371305351
0,0.155047863
0,0.042420843
0,0
0,0
0,0
0,0
0,0
0,0
0.056853,0
0.354047,0
0.568542,0
0.637029,0
0.651401,0
0.655597,0
0.64869,0
0.649096,0.000143033
0.560837,0
0.127945,0
0.009845,0
0.220593,0
0.00422,0.032946714
0,0.363140675
0,0.434299193
0,0.041112185
0,0.001151579
0,0
0,0.008286442
0,0
0,0
0,0
0,0
0,0
0.05429,0
0.367797,0
0.572103,0
0.63763,0
0.670274,0
0.675718,0
0.669919,0
0.670244,0.016961384
0.515454,0.010857863
0.660426,0.027595893
0.628968,0.00439484
0.531976,0
0.25196,0
0,0.103140358
0,0.558992115
0,0.39049022
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.049905,0
0.349248,0
0.56912,0
0.646648,0
0.666208,0
0.671933,0
0.662833,0.031830863
0.659019,0.032427399
0.657354,0.032698096
0.650463,0.036811114
0.620334,0.047346158
0.52227,0.057467462
0.2409,0.044585802
0,0.049270206
0,0.026365227
0,0.145197701
0,0.045720283
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.04598,0
0.357065,0
0.560033,0
0.640089,0.054834186
0.66591,0.057967278
0.669948,0
0.660498,0
0.655649,0.018381563
0.65683,0.050359946
0.647166,0.04242991
0.609593,0.043286268
0.495131,0.039603845
0.226864,0.291982157
0,0.051965189
0,0.073307878
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.027741,0
0.14873,0
0.316279,0
0.620467,0
0.65011,0
0.668701,0
0.627293,0
0.607258,0.023319739
0.66371,8.34E-05
0.604339,0.027900561
0.074678,0.118812259
0.500788,1
0.163305,0.072343046
0,0.079790403
0,0.122029038
0,0.571458182
0,0.026193042
0,0
0,0
0,0
0,0.086430032
0,1
0,0.335974387
0,0.694893717
0.025683,1
0.322186,0.125037075
0.522216,0
0.622063,0
0.654934,0
0.674592,0.005930913
0.668017,0
0.665531,0.017550046
0.051812,1
0.349212,0.265764498
0.609902,0.124309545
0.488461,0.362014706
0.209607,0.118078369
0,0.375709964
0,0.261642865
0,0.07553756
0,0
0,0.067278613
0,0
0,0
0,0
0,0
0,0
0,0
0.035301,0
0.349309,0
0.58437,0
0.655367,0
0.674932,0
0.668608,0
0.662938,0
0.659265,0.030495708
0.578753,0.043383266
0.297642,0
0.557839,0.302728905
0.528278,0.879314388
0.228152,1
0,1
0,1
0,1
0,1
0,0.286407653
0,0
0,0
0,0
0,0
0,0.147533405
0,0
0.03848,0.027784701
0.377532,0.001198678
0.590222,0
0.657846,0
0.673111,0.013378866
0.670273,0
0.659572,0
0.658181,0.009897628
0.659795,0.03410563
0.654246,0.034342144
0.605377,0.01406086
0.48726,0.043659443
0.202817,0.260949925
0,0.214793846
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.034682,0
0.356936,0
0.582021,0
0.648406,0
0.670096,0
0.670344,0.012197534
0.665129,0.044565976
0.665695,0.036949958
0.664873,0.028541264
0.65668,0.030155002
0.617039,0.015919322
0.505336,0.000368414
0.211257,0
0,0
0,0
0,0.192260062
0,0.330966764
0,0.284444685
0,0.238631534
0,0.16183433
0,0.096600751
0,0
0,0.009064283
0,0
0.030209,0
0.332626,0
0.573707,0
0.650735,0
0.673176,0
0.665117,0
0.654254,0
0.647208,0.006423305
0.64974,0.012134871
0.636641,0.025993993
0.59117,0.046187715
0.47217,0
0.190827,0.013345774
0,0.13227178
0,0.034477321
0,0.018267709
0,0.351885276
0,0.035503722
0,0.029730453
0,0.172787944
0,0.034309531
0,0
0,0.01471229
0,0
0.018902,0
0.306346,0
0.540868,0
0.634827,0
0.617886,0
0.616864,0.019565934
0.624386,0
0.597255,0.000704273
0.448461,0.014158217
0.380633,0.008683053
0.456385,0
0.048459,0.012998894
0.01459,0.00218681
0,0.592211817
0,0.565408759
0,0.508227152
0,0.152514661
0,0.154977939
0,0
0,0
0,0.008957732
0,0
0,0
0,0
0.002351,0
0.285469,0
0.457656,0
0.568554,0
0.614049,0
0.648022,0
0.639509,0.00906411
0.285251,0.05166244
0.588643,0.064482707
0.651076,0.055085008
0.592652,0.019592254
0.530516,0
0.209377,0.126792461
0,0.809875682
0,0.634059034
0,0.303387935
0,0.305305513
0,0.062353475
0,0
0,0
0,0
0,0
0,0
0,0
0.028242,0
0.357397,0.007625694
0.611076,0
0.674864,0
0.681666,0
0.673714,0.004358951
0.671112,0.02965184
0.677319,0.006241341
0.685255,0.004142059
0.698081,0.0175781
0.668756,0.081823348
0.564344,0.238025948
0.221817,0.278139734
0,0.272903343
0,0.021475481
0,0.024578747
0,0.001611773
0,0.01957362
0,0
0,0
0,0
0,0
0,0
0,0
0.007756,0
0.284464,0
0.598569,0
0.505275,0
0.728564,0
0.731108,0
0.728455,0.04660068
0.735591,0.052501673
0.745542,0.022052052
0.755436,0
0.638487,0
0.604235,0.199758901
0.23026,0.147987742
0,0.197289275
0,0.024978715
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.028591,0
0.399206,0
0.668467,0.023798322
0.725656,0
0.710709,0
0.695756,0.03203592
0.691447,0.005150521
0.695658,0
0.593723,0
0.593751,0.01411258
0.615335,0.013097742
0.571494,0.244169928
0.221956,0.250311711
0,0.173451647
0,0.043257169
0,0
0,0
0,0
0,0.000581463
0,0.0138378
0,0
0,0
0,0
0,0
0.024407,0
0.375131,0
0.61954,0
0.678557,0
0.705895,0
0.704856,0
0.696175,0
0.69254,0.028184627
0.683131,0.032152212
0.684289,0
0.651734,0.807567446
0.534221,0.070057401
0.199515,0.099084152
0,0.230563284
0,0.023079659
0,0.013929246
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.026173,0
0.375814,0
0.620284,0
0.69169,0
0.696229,0
0.687983,0
0.678806,0.00133539
0.676554,0.041569335
0.6789,0.021475481
0.682595,0
0.663151,0
0.564378,0.049243832
0.214507,0.093090925
0,0.443397694
0,0.087572914
0,0.011860144
0,0
0,0
0,0
0,0.035487943
0,0
0,0
0,0
0,0
0.012034,0
0.381809,0
0.636462,0
0.70004,0
0.707418,0
0.692803,0
0.681811,0.016217084
0.68202,0.045740996
0.685923,0.026883273
0.688993,0
0.666806,0.027506576
0.568555,0.046979722
0.211729,0.06843417
0,0.136573563
0,0.307284292
0,0.447643457
0,0.600210411
0,0.128354283
0,0
0,0
0,0
0,0
0,0
0,0
0.00917,0
0.375249,0
0.619233,0
0.675506,0
0.689294,0
0.679423,0
0.670922,0
0.671373,0.016114264
0.674279,0.026176121
0.677547,0
0.657947,0
0.559875,0.037097768
0.200755,0.052964641
0,0.037397673
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.008022,0
0.378245,0
0.627265,0
0.671772,0
0.690478,0
0.68588,0
0.678927,0
0.679624,0
0.685735,0
0.689841,0.024906944
0.6696,0
0.568593,0
0.201689,0.021884046
0,0.31636604
0,0.201560645
0,0.052842525
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.007273,0
0.37809,0
0.635501,0
0.692297,0
0.704478,0
0.698626,0
0.689982,0.005354527
0.691276,0.03088605
0.693996,0.076302337
0.69563,0.030127172
0.670807,0.019026085
0.560697,0.002206258
0.187722,0
0,0.013342896
0,0
0,0.03470155
0,0.008749196
0,0
0,0
0,0
0,0
0,0
0,0
0,0.043456654
0.00686,0.090410173
0.383243,0.021716187
0.662994,0
0.731311,0.055763927
0.738675,0.059341402
0.724858,0.061834141
0.711755,0.048075592
0.712229,0.047013411
0.716411,0.028477499
0.721745,0
0.698235,0.025284763
0.572096,0.984357713
0.181589,0
0,0.149184389
0,0.263794143
0,0.207067302
0,0.238180762
0,0.114924017
0,0.073869357
0,0.03463662
0,0
0,0.04472357
0,0.004070248
0,0
0.004843,0
0.382916,0
0.675442,0
0.734988,0
0.740773,0
0.728123,0.01161924
0.715493,0.043621939
0.712495,0.063392011
0.717776,0.076313123
