time_minute,timestamp,load,forecast,Pset_UDP,B_set_UDP,Real_PV,Deviation_Factor,Grid_Power
3662.000000,2026-01-21 22:00:25,8839.214483,14375.101610,5474.082384,3707.581000,15428.037025,0.073247,-10296.403542
3663.000000,2026-01-21 22:00:25,8831.295863,12349.488470,1761.382849,5070.846000,11146.092013,-0.097445,-7385.642150
3664.000000,2026-01-21 22:00:25,8862.279194,9477.928788,195.372325,6504.754847,10282.924295,0.084934,-7925.399948
3665.000000,2026-01-21 22:00:25,8853.537774,5656.495980,0.000000,5599.471829,5549.939871,-0.018838,-2295.873926
3666.000000,2026-01-21 22:00:25,6518.663721,1736.271730,0.000000,0.000000,1621.864544,-0.065892,4896.799177
3667.000000,2026-01-21 22:00:25,6454.814495,183.127407,0.000000,0.000000,193.259409,0.055328,6261.555086
3668.000000,2026-01-21 22:00:25,5410.892810,0.000000,0.000000,0.000000,0.000000,0.059787,5410.892810
3669.000000,2026-01-21 22:00:25,5117.324599,0.000000,0.000000,0.000000,0.000000,-0.086376,5117.324599
3670.000000,2026-01-21 22:00:25,4370.894231,0.000000,0.000000,0.000000,0.000000,-0.045213,4370.894231
3671.000000,2026-01-21 22:00:26,4374.929239,0.000000,0.000000,0.000000,0.000000,-0.070807,4374.929239
3672.000000,2026-01-21 22:00:26,4292.056893,0.000000,0.000000,0.000000,0.000000,0.007839,4292.056893
3673.000000,2026-01-21 22:00:26,4272.888960,0.000000,0.000000,0.000000,0.000000,-0.072387,4272.888960
3674.000000,2026-01-21 22:00:26,4257.413751,0.000000,0.000000,0.000000,0.000000,0.041981,4257.413751
3675.000000,2026-01-21 22:00:26,4244.156808,0.000000,741.259985,2125.861000,0.000000,0.083021,2118.295808
3676.000000,2026-01-21 22:00:26,4473.072741,0.000000,3615.468816,4522.444000,0.000000,0.055756,-49.371259
3677.000000,2026-01-21 22:00:26,4478.917907,0.000000,7453.109964,988.718783,0.000000,0.079776,3490.199124
3678.000000,2026-01-21 22:00:26,5014.691904,756.890836,10573.011058,-1887.976000,733.474449,-0.030938,6169.193455
3679.000000,2026-01-21 22:00:26,5988.807296,3874.029408,12987.946640,-4196.573000,3979.177606,0.027142,6206.202690
3680.000000,2026-01-21 22:00:26,6133.073636,7957.543560,14488.924944,-5625.402000,7804.630174,-0.019216,3953.845462
3681.000000,2026-01-21 22:00:26,7022.618424,11173.428490,15107.589768,-6469.843000,11551.567198,0.033843,1940.894226
3682.000000,2026-01-21 22:00:26,7117.345663,13485.446220,14785.398024,-5933.289000,13038.392124,-0.033151,12.242539
3683.000000,2026-01-21 22:00:26,7145.274762,12442.230230,13680.697680,-4828.345000,13017.145335,0.046207,-1043.525573
3684.000000,2026-01-21 22:00:26,6959.407690,15668.248060,11683.100129,-2824.461000,17152.527326,0.094732,-7368.658636
3685.000000,2026-01-21 22:00:26,6917.049981,15493.691750,8926.478584,-56.419000,14491.315385,-0.064696,-7517.846404
3686.000000,2026-01-21 22:00:26,6899.106374,14425.873430,5401.692288,3451.134587,14692.608451,0.018490,-11244.636664
3687.000000,2026-01-21 22:00:26,6294.585849,12167.547170,1812.431606,4702.480000,13151.375593,0.080857,-11559.269744
3688.000000,2026-01-21 22:00:26,6356.513016,9482.651748,211.093556,6202.620000,9059.295066,-0.044645,-8905.402050
3689.000000,2026-01-21 22:00:27,6045.396142,5660.746644,0.000000,5379.639601,5973.020461,0.055165,-5307.263920
3690.000000,2026-01-21 22:00:27,5558.206798,1809.226434,0.000000,0.000000,1942.617458,0.073728,3615.589340
3691.000000,2026-01-21 22:00:27,5474.570894,202.109198,0.000000,0.000000,191.518238,-0.052402,5283.052656
3692.000000,2026-01-21 22:00:27,4660.104897,0.000000,0.000000,0.000000,0.000000,-0.044404,4660.104897
3693.000000,2026-01-21 22:00:27,4664.541431,0.000000,0.000000,0.000000,0.000000,-0.008809,4664.541431
3694.000000,2026-01-21 22:00:27,4438.916696,0.000000,0.000000,0.000000,0.000000,0.039387,4438.916696
3695.000000,2026-01-21 22:00:27,4430.399077,0.000000,0.000000,0.000000,0.000000,-0.017313,4430.399077
3696.000000,2026-01-21 22:00:27,4370.927143,0.000000,0.000000,0.000000,0.000000,-0.038905,4370.927143
3697.000000,2026-01-21 22:00:27,4279.524014,0.000000,0.000000,0.000000,0.000000,0.071657,4279.524014
3698.000000,2026-01-21 22:00:27,4272.000337,0.000000,0.000000,0.000000,0.000000,-0.098108,4272.000337
3699.000000,2026-01-21 22:00:27,4254.570156,0.000000,737.090899,3691.060000,0.000000,0.092372,563.510156
3700.000000,2026-01-21 22:00:27,4464.535375,0.000000,3660.723360,4423.365000,0.000000,0.044808,41.170375
3701.000000,2026-01-21 22:00:27,4444.162864,0.000000,7600.079892,796.554000,0.000000,-0.049165,3647.608864
3702.000000,2026-01-21 22:00:27,4975.283109,787.122073,10827.278460,-2158.930000,770.432810,-0.021203,6363.780299
3703.000000,2026-01-21 22:00:27,5008.234575,3869.950488,13211.235377,-4441.972000,3982.192504,0.029003,5468.014071
3704.000000,2026-01-21 22:00:27,5579.750975,8009.581992,14684.519892,-5861.097000,8487.927264,0.059722,2952.920711
3705.000000,2026-01-21 22:00:27,5539.809005,11301.120160,15123.991234,-6507.966000,10225.971560,-0.095136,1821.803445
3706.000000,2026-01-21 22:00:27,5599.096632,13692.633890,14724.772261,-5800.454000,14576.995831,0.064587,-3177.445199
3707.000000,2026-01-21 22:00:28,5636.201590,15289.724280,13521.705544,-4524.586000,16685.576920,0.091294,-6524.789330
3708.000000,2026-01-21 22:00:28,5671.167269,16036.059300,11567.881278,-2585.842000,16388.961040,0.022007,-8131.951771
3709.000000,2026-01-21 22:00:28,5704.138483,15874.705810,8835.026592,139.666734,16836.844608,0.060608,-11272.372859
3710.000000,2026-01-21 22:00:28,5767.434788,14740.894860,5315.541204,3635.053976,15101.502589,0.024463,-12969.121777
3711.000000,2026-01-21 22:00:28,5767.263646,12611.376600,1744.491827,4819.629910,12843.742448,0.018425,-11896.108712
3712.000000,2026-01-21 22:00:28,5557.377416,9598.686288,209.753094,6270.726000,8997.086329,-0.062675,-9710.434913
3713.000000,2026-01-21 22:00:28,5168.206508,5701.407036,0.000000,5437.571000,5411.375045,-0.050870,-5680.739537
3714.000000,2026-01-21 22:00:28,4766.450062,1838.699851,0.000000,0.000000,1983.296261,0.078641,2783.153801
3715.000000,2026-01-21 22:00:28,4693.115605,196.425760,0.000000,0.000000,193.108192,-0.016890,4500.007413
3716.000000,2026-01-21 22:00:28,4529.878805,0.000000,0.000000,0.000000,0.000000,0.090196,4529.878805
3717.000000,2026-01-21 22:00:28,4487.494767,0.000000,0.000000,0.000000,0.000000,0.012600,4487.494767
3718.000000,2026-01-21 22:00:28,4260.856343,0.000000,0.000000,0.000000,0.000000,-0.021950,4260.856343
3719.000000,2026-01-21 22:00:28,4265.213888,0.000000,0.000000,0.000000,0.000000,0.025304,4265.213888
3720.000000,2026-01-21 22:00:28,4180.011374,0.000000,0.000000,2140.453000,0.000000,-0.007635,2039.558374
3721.000000,2026-01-21 22:00:28,4273.428717,0.000000,0.000000,4405.162000,0.000000,0.087352,-131.733283
3722.000000,2026-01-21 22:00:28,4266.721257,0.000000,0.000000,4425.830896,0.000000,-0.052491,-159.109639
3723.000000,2026-01-21 22:00:28,4295.828605,0.000000,684.829200,4332.350850,0.000000,-0.050914,-36.522245
3724.000000,2026-01-21 22:00:28,5209.497869,0.000000,3523.778988,2476.593576,0.000000,0.085861,2732.904293
3725.000000,2026-01-21 22:00:29,5190.428672,0.000000,7288.063980,-1193.853000,0.000000,0.070387,6384.281672
3726.000000,2026-01-21 22:00:29,6966.161227,1039.291642,10329.907424,-3420.052000,960.489882,-0.075823,9425.723345
3727.000000,2026-01-21 22:00:29,8016.039979,3807.736224,12668.910840,-5677.842000,3428.741004,-0.099533,10265.140975
3728.000000,2026-01-21 22:00:29,8292.954732,7805.056356,14077.211640,-6998.472000,8417.212455,0.078431,6874.214277
3729.000000,2026-01-21 22:00:29,8511.141361,10961.839880,14666.464918,-7687.626000,9941.789913,-0.093055,6256.977448
3730.000000,2026-01-21 22:00:29,8591.038465,13226.477740,14363.358185,-7372.954000,14267.644528,0.078718,1696.347937
3731.000000,2026-01-21 22:00:29,8632.685275,14725.759920,13278.086493,-6312.623000,14567.703978,-0.010733,377.604297
3732.000000,2026-01-21 22:00:29,8376.827602,15331.565410,10020.755142,-3718.876000,13919.057774,-0.092131,-1823.354172
3733.000000,2026-01-21 22:00:29,8601.359659,15061.583840,5274.429984,809.966845,16506.393735,0.095927,-8715.000921
3734.000000,2026-01-21 22:00:29,8649.476963,13947.265840,1759.635354,3888.019602,13469.622674,-0.034246,-8708.165313
3735.000000,2026-01-21 22:00:29,8740.643126,11955.615070,198.478315,5354.646874,12264.411803,0.025829,-8878.415551
3736.000000,2026-01-21 22:00:29,8817.025232,9146.956632,0.000000,4681.451602,8889.106594,-0.028190,-4753.532964
3737.000000,2026-01-21 22:00:29,8788.352321,5479.578192,0.000000,0.000000,5538.635746,0.010778,3249.716575
3738.000000,2026-01-21 22:00:29,6536.653405,1776.575753,0.000000,0.000000,1929.658027,0.086167,4606.995378
3739.000000,2026-01-21 22:00:29,6474.831557,194.104425,0.000000,0.000000,186.908761,-0.037071,6287.922796
3740.000000,2026-01-21 22:00:29,5422.872768,0.000000,0.000000,0.000000,0.000000,0.061652,5422.872768
3741.000000,2026-01-21 22:00:29,5107.924940,0.000000,0.000000,0.000000,0.000000,-0.066797,5107.924940
3742.000000,2026-01-21 22:00:30,4349.086759,0.000000,0.000000,4227.104000,0.000000,0.031844,121.982759
3743.000000,2026-01-21 22:00:30,4350.383490,0.000000,0.000000,4301.239000,0.000000,0.077579,49.144490
3744.000000,2026-01-21 22:00:30,4244.689982,0.000000,0.000000,4525.172000,0.000000,-0.089817,-280.482018
3745.000000,2026-01-21 22:00:30,4238.226071,0.000000,0.000000,4475.244931,0.000000,0.038764,-237.018860
3746.000000,2026-01-21 22:00:30,4211.554209,0.000000,687.076900,4312.982000,0.000000,0.064487,-101.427791
3747.000000,2026-01-21 22:00:30,4173.646199,0.000000,3539.643840,1507.209644,0.000000,0.033470,2666.436555
3748.000000,2026-01-21 22:00:30,5095.102435,0.000000,7232.977092,-1633.117000,0.000000,-0.057669,6728.219435
3749.000000,2026-01-21 22:00:30,5120.688203,0.000000,10168.769028,-4566.974000,0.000000,-0.020486,9687.662203
3750.000000,2026-01-21 22:00:30,6929.714508,727.404538,12494.869764,-6786.881000,688.180655,-0.053923,13028.414853
3751.000000,2026-01-21 22:00:30,8009.411508,3787.899792,14036.593944,-8260.319000,4155.892629,0.097150,12113.837879
3752.000000,2026-01-21 22:00:30,8335.602065,7850.826132,14742.214818,-8930.000000,8028.525548,0.022634,9237.076517
3753.000000,2026-01-21 22:00:30,8585.140639,10933.995890,14680.312164,-8862.845000,10499.656377,-0.039724,6948.329262
3754.000000,2026-01-21 22:00:30,8671.988752,13093.011180,9140.987227,-3342.161000,14146.079828,0.080430,-2131.930076
3755.000000,2026-01-21 22:00:30,8729.617616,14519.280700,1807.682885,0.000000,13623.376281,-0.061704,-4893.758665
3756.000000,2026-01-21 22:00:30,8498.700635,15117.164500,200.624686,0.000000,15498.585326,0.025231,-6999.884691
3757.000000,2026-01-21 22:00:31,8815.419127,14902.656240,0.000000,0.000000,15744.144741,0.056466,-6928.725614
3758.000000,2026-01-21 22:00:31,8930.472800,13843.725670,0.000000,0.000000,14900.572659,0.076341,-5970.099859
3759.000000,2026-01-21 22:00:31,8978.971883,11921.201870,0.000000,0.000000,11145.037669,-0.065108,-2166.065786
3760.000000,2026-01-21 22:00:31,9020.493627,9193.735404,0.000000,0.000000,8635.729705,-0.060694,384.763922
3761.000000,2026-01-21 22:00:31,8969.104873,5494.326708,0.000000,2780.623000,6024.060475,0.096415,164.421398
3762.000000,2026-01-21 22:00:31,6614.977317,1714.610518,0.000000,984.996000,1698.378683,-0.009467,3931.602634
3763.000000,2026-01-21 22:00:31,6561.942965,180.695727,0.000000,4434.631557,167.927418,-0.070662,1959.383990
3764.000000,2026-01-21 22:00:31,5551.690227,0.000000,0.000000,4439.719748,0.000000,-0.024824,1111.970479
3765.000000,2026-01-21 22:00:31,5270.332358,0.000000,0.000000,5340.151816,0.000000,-0.072714,-69.819458
3766.000000,2026-01-21 22:00:31,4533.387221,0.000000,0.000000,5325.163704,0.000000,0.041317,-791.776483
3767.000000,2026-01-21 22:00:31,4556.228130,0.000000,662.221249,6440.017818,0.000000,0.000433,-1883.789688
3768.000000,2026-01-21 22:00:31,4447.691028,0.000000,3757.307892,4393.625000,0.000000,-0.043986,54.066028
3769.000000,2026-01-21 22:00:31,4426.785343,0.000000,7930.128924,517.077639,0.000000,-0.074587,3909.707704
3770.000000,2026-01-21 22:00:31,4407.380444,0.000000,11209.194180,-2516.004000,0.000000,0.043210,6923.384444
3771.000000,2026-01-21 22:00:31,4374.606702,0.000000,13727.326159,-4964.711000,0.000000,0.025496,9339.317702
3772.000000,2026-01-21 22:00:31,5269.818931,0.000000,15332.595638,-6540.623000,0.000000,0.047971,11810.441931
3773.000000,2026-01-21 22:00:32,5246.306618,0.000000,16076.096806,-7485.111000,0.000000,-0.096127,12731.417618
3774.000000,2026-01-21 22:00:32,7019.294315,639.557482,15838.811078,-6959.365000,655.421837,0.024805,13323.237478
3775.000000,2026-01-21 22:00:32,8072.095650,3761.300940,14681.814573,-5767.857000,3657.217271,-0.027672,10182.735379
3776.000000,2026-01-21 22:00:32,8371.890806,7845.587940,12603.497844,-3660.907000,7222.573891,-0.079409,4810.223915
3777.000000,2026-01-21 22:00:32,8667.657536,10951.728460,9683.635148,-673.805000,10998.375111,0.004259,-1656.912575
3778.000000,2026-01-21 22:00:32,8840.215007,13264.819580,5857.737012,0.000000,13838.830393,0.043273,-4998.615386
3779.000000,2026-01-21 22:00:32,8955.650459,14777.132840,1886.453270,0.000000,13510.534267,-0.085713,-4554.883808
3780.000000,2026-01-21 22:00:32,8756.473785,15361.685020,208.188506,0.000000,14575.598703,-0.051172,-5819.124918
3781.000000,2026-01-21 22:00:32,9025.957014,15028.286980,0.000000,0.000000,13997.094782,-0.068617,-4971.137768
3782.000000,2026-01-21 22:00:32,9074.317866,13828.354580,0.000000,0.000000,12597.127217,-0.089036,-3522.809351
3783.000000,2026-01-21 22:00:32,9117.959142,11844.861660,0.000000,0.000000,13006.703336,0.098088,-3888.744194
3784.000000,2026-01-21 22:00:32,9181.215953,9106.639728,0.000000,0.000000,8312.239399,-0.087233,868.976554
3785.000000,2026-01-21 22:00:32,9181.663555,5474.082384,0.000000,2708.725000,5096.200024,-0.069031,1376.738531
3786.000000,2026-01-21 22:00:32,6832.229246,1761.382849,0.000000,3243.066000,1682.769783,-0.044631,1906.393463
3787.000000,2026-01-21 22:00:32,6700.127172,195.372325,0.000000,4480.188000,201.814977,0.032976,2018.124195
3788.000000,2026-01-21 22:00:32,5599.471829,0.000000,0.000000,4466.477000,0.000000,0.057280,1132.994829
3789.000000,2026-01-21 22:00:32,5267.153062,0.000000,0.000000,5373.814000,0.000000,0.039722,-106.660938
3790.000000,2026-01-21 22:00:32,4491.477116,0.000000,0.000000,5345.128000,0.000000,0.064278,-853.650884
3791.000000,2026-01-21 22:00:32,4481.761501,0.000000,619.377562,6518.432765,0.000000,0.001247,-2036.671264
3792.000000,2026-01-21 22:00:33,4413.146622,0.000000,3871.023888,4345.213000,0.000000,-0.057066,67.933622
3793.000000,2026-01-21 22:00:33,4425.113415,0.000000,8167.221516,378.378680,0.000000,0.087302,4046.734735
3794.000000,2026-01-21 22:00:33,4388.390236,0.000000,11596.541304,-2762.027000,0.000000,-0.001793,7150.417236
3795.000000,2026-01-21 22:00:33,4364.561968,0.000000,14186.183050,-5232.922000,0.000000,-0.070163,9597.483968
3796.000000,2026-01-21 22:00:33,5250.111242,0.000000,15902.141835,-6872.005000,0.000000,-0.017214,12122.116242
3797.000000,2026-01-21 22:00:33,5243.166816,0.000000,16662.559902,-7829.783000,0.000000,0.096869,13072.949816
3798.000000,2026-01-21 22:00:33,7064.127003,741.259985,16438.648668,-7336.066000,808.577985,0.090816,13591.615018
3799.000000,2026-01-21 22:00:33,8137.913012,3615.468816,15269.995188,-6141.083000,3463.205672,-0.042114,10815.790340
3800.000000,2026-01-21 22:00:33,8441.828747,7453.109964,13095.758761,-3957.019000,8023.265932,0.076499,4375.581815
3801.000000,2026-01-21 22:00:33,8685.035058,10573.011470,10067.138900,-889.642000,10080.752757,-0.046558,-506.075699
3802.000000,2026-01-21 22:00:33,8791.373640,12987.946790,6078.728604,3079.968977,12700.037940,-0.022167,-6988.633277
3803.000000,2026-01-21 22:00:33,8863.523266,14488.924940,1965.509180,4847.144000,14214.653342,-0.018930,-10198.274076
3804.000000,2026-01-21 22:00:33,8637.747136,15107.589770,239.634403,6395.208581,13842.284390,-0.083753,-11599.745835
3805.000000,2026-01-21 22:00:33,8852.109394,14785.398020,0.000000,5631.903000,16166.216085,0.093391,-12946.009691
3806.000000,2026-01-21 22:00:33,8852.352943,13680.697680,0.000000,0.000000,13360.375642,-0.023414,-4508.022699
3807.000000,2026-01-21 22:00:33,8858.639129,11683.100280,0.000000,0.000000,11682.064061,-0.000089,-2823.424932
3808.000000,2026-01-21 22:00:33,8870.059584,8926.480272,0.000000,0.000000,9144.179505,0.024388,-274.119921
3809.000000,2026-01-21 22:00:33,8852.826875,5401.692288,0.000000,0.000000,5018.216917,-0.070992,3834.609958
3810.000000,2026-01-21 22:00:34,6514.911756,1812.431606,0.000000,0.000000,1643.855605,-0.093011,4871.056151
3811.000000,2026-01-21 22:00:34,6413.714024,211.093556,0.000000,0.000000,220.605653,0.045061,6193.108371
3812.000000,2026-01-21 22:00:34,5379.639601,0.000000,0.000000,0.000000,0.000000,-0.061246,5379.639601
3813.000000,2026-01-21 22:00:34,5112.466792,0.000000,0.000000,0.000000,0.000000,0.061999,5112.466792
3814.000000,2026-01-21 22:00:34,4378.885258,0.000000,0.000000,0.000000,0.000000,0.000669,4378.885258
3815.000000,2026-01-21 22:00:34,4398.625859,0.000000,740.819891,5252.405000,0.000000,0.049222,-853.779141
3816.000000,2026-01-21 22:00:34,4316.655301,0.000000,3850.972776,4319.358529,0.000000,-0.098792,-2.703228
3817.000000,2026-01-21 22:00:34,4333.131034,0.000000,8021.217648,446.677000,0.000000,0.046481,3886.454034
3818.000000,2026-01-21 22:00:34,4336.909329,0.000000,11269.046964,-2543.445000,0.000000,-0.037256,6880.354329
3819.000000,2026-01-21 22:00:34,4338.087577,0.000000,13556.591025,-4690.211000,0.000000,0.029307,9028.298577
3820.000000,2026-01-21 22:00:34,5248.715775,0.000000,14935.394940,-5923.011000,0.000000,0.055172,11171.726775
3821.000000,2026-01-21 22:00:34,5208.280126,0.000000,15453.761001,-6583.708000,0.000000,0.022136,11791.988126
3822.000000,2026-01-21 22:00:34,6997.763302,737.090899,15070.858020,-5940.452000,790.938340,0.073054,12147.276962
3823.000000,2026-01-21 22:00:34,8084.088773,3660.723360,13849.994328,-4725.624000,3803.264982,0.038938,9006.447791
3824.000000,2026-01-21 22:00:34,8396.634027,7600.079892,11907.505088,-2805.528000,7296.543747,-0.039939,3905.618280
3825.000000,2026-01-21 22:00:34,8668.348688,10827.278460,9224.304396,-144.352000,10495.588420,-0.030635,-1682.887732
3826.000000,2026-01-21 22:00:34,8769.263377,13211.235460,5681.012436,3259.630000,13933.048679,0.054636,-8423.415302
3827.000000,2026-01-21 22:00:35,8823.423319,14684.519890,1924.374346,4666.241529,15970.013923,0.087541,-11812.832133
3828.000000,2026-01-21 22:00:35,8616.025234,15123.991320,238.561003,6275.837000,16512.528891,0.091810,-14172.340657
3829.000000,2026-01-21 22:00:35,8924.318261,14724.772390,0.000000,5558.061985,15172.409564,0.030400,-11806.153288
3830.000000,2026-01-21 22:00:35,8997.119544,13521.705670,0.000000,0.000000,12219.659029,-0.096293,-3222.539485
3831.000000,2026-01-21 22:00:35,8982.039278,11567.881520,0.000000,0.000000,11170.088322,-0.034388,-2188.049044
3832.000000,2026-01-21 22:00:35,8974.693326,8835.026592,0.000000,0.000000,8639.211661,-0.022163,335.481665
3833.000000,2026-01-21 22:00:35,8950.595180,5315.541204,0.000000,0.000000,4890.838157,-0.079898,4059.757023
3834.000000,2026-01-21 22:00:35,6564.121737,1744.491827,0.000000,0.000000,1734.304149,-0.005840,4829.817588
3835.000000,2026-01-21 22:00:35,6480.479251,209.753094,0.000000,0.000000,199.051842,-0.051018,6281.427409
3836.000000,2026-01-21 22:00:35,5437.571254,0.000000,0.000000,0.000000,0.000000,0.087715,5437.571254
3837.000000,2026-01-21 22:00:35,5150.236571,0.000000,0.000000,0.000000,0.000000,0.019610,5150.236571
3838.000000,2026-01-21 22:00:35,4392.359420,0.000000,0.000000,0.000000,0.000000,-0.084903,4392.359420
3839.000000,2026-01-21 22:00:35,4389.055058,0.000000,694.021798,4031.067000,0.000000,0.069920,357.988058
3840.000000,2026-01-21 22:00:35,4306.162964,0.000000,3677.897760,4580.262000,0.000000,-0.019472,-274.099036
3841.000000,2026-01-21 22:00:35,4295.045300,0.000000,7745.096232,887.654867,0.000000,0.027791,3407.390433
3842.000000,2026-01-21 22:00:35,4258.782889,0.000000,11037.535815,-2076.784000,0.000000,0.005956,6335.566889
3843.000000,2026-01-21 22:00:35,4201.884671,0.000000,13484.114917,-4414.826000,0.000000,-0.030364,8616.710671
3844.000000,2026-01-21 22:00:35,4405.162177,0.000000,14939.945993,-5811.014000,0.000000,0.087446,10216.176177
3845.000000,2026-01-21 22:00:35,4425.830896,0.000000,15430.618764,-6533.144000,0.000000,-0.051434,10958.974896
3846.000000,2026-01-21 22:00:36,5017.180050,684.829200,15217.355196,-6080.498000,645.435349,-0.057524,10452.242701
3847.000000,2026-01-21 22:00:36,6000.372564,3523.778988,14006.989532,-4846.778000,3750.441607,0.064324,7096.708957
3848.000000,2026-01-21 22:00:36,6094.211179,7288.063980,11992.260948,-2798.782000,7999.037511,0.097553,893.955668
3849.000000,2026-01-21 22:00:36,6909.855424,10329.907840,9211.811460,52.296586,9427.425534,-0.087366,-2569.866696
3850.000000,2026-01-21 22:00:36,6991.069007,12668.910840,5631.700440,3646.467601,13239.180585,0.045013,-9894.579179
3851.000000,2026-01-21 22:00:36,7078.739919,14077.211640,1945.870254,4997.561964,14034.466577,-0.003036,-11953.288622
3852.000000,2026-01-21 22:00:36,6978.838918,14666.465300,242.586253,6620.047000,14155.802590,-0.034818,-13797.010672
3853.000000,2026-01-21 22:00:36,6990.404185,14363.358610,0.000000,5757.429549,14247.259541,-0.008083,-13014.284905
3854.000000,2026-01-21 22:00:36,6965.463493,13278.086810,0.000000,0.000000,14234.562523,0.072034,-7269.099030
3855.000000,2026-01-21 22:00:36,6301.879142,11346.524980,0.000000,0.000000,11667.737433,0.028309,-5365.858291
3856.000000,2026-01-21 22:00:36,6357.638605,8691.620352,0.000000,0.000000,8337.717276,-0.040718,-1980.078671
3857.000000,2026-01-21 22:00:36,6084.396829,5274.429984,0.000000,0.000000,5514.877530,0.045587,569.519299
3858.000000,2026-01-21 22:00:36,5647.654956,1759.635354,0.000000,0.000000,1793.573258,0.019287,3854.081698
3859.000000,2026-01-21 22:00:36,5553.125189,198.478315,0.000000,0.000000,210.601537,0.061081,5342.523652
3860.000000,2026-01-21 22:00:36,4681.451602,0.000000,0.000000,0.000000,0.000000,0.075524,4681.451602
3861.000000,2026-01-21 22:00:36,4641.845335,0.000000,0.000000,0.000000,0.000000,0.063723,4641.845335
3862.000000,2026-01-21 22:00:36,4448.118883,0.000000,0.000000,0.000000,0.000000,0.034843,4448.118883
3863.000000,2026-01-21 22:00:36,4475.903170,0.000000,735.538763,1191.828000,0.000000,0.049928,3284.075170
3864.000000,2026-01-21 22:00:36,4414.252464,0.000000,3628.821912,4724.269575,0.000000,-0.065397,-310.017111
3865.000000,2026-01-21 22:00:36,4316.628971,0.000000,7475.393748,1177.789000,0.000000,-0.043319,3138.839971
3866.000000,2026-01-21 22:00:37,4304.306729,0.000000,10613.349840,-1677.618000,0.000000,-0.024181,5981.924729
3867.000000,2026-01-21 22:00:37,4301.239333,0.000000,13123.216656,-4009.207000,0.000000,-0.043857,8310.446333
3868.000000,2026-01-21 22:00:37,4525.172393,0.000000,14747.506688,-5541.067000,0.000000,0.016770,10066.239393
3869.000000,2026-01-21 22:00:37,4475.244931,0.000000,15471.622314,-6483.988000,0.000000,-0.015811,10959.232931
3870.000000,2026-01-21 22:00:37,5000.059242,687.076900,15208.274688,-5938.598000,680.793358,-0.009145,10257.863884
3871.000000,2026-01-21 22:00:37,5046.853484,3539.643840,14099.946130,-4772.160000,3209.380172,-0.093304,6609.633312
3872.000000,2026-01-21 22:00:37,5599.860190,7232.977092,12203.634478,-2840.310000,7557.939766,0.044928,882.230424
3873.000000,2026-01-21 22:00:37,5601.795414,10168.769030,9517.666056,-84.641000,10054.081124,-0.011278,-4367.644710
3874.000000,2026-01-21 22:00:37,5707.989184,12494.869760,5839.832700,3584.721000,13389.705502,0.071616,-11266.437318
3875.000000,2026-01-21 22:00:37,5776.274944,14036.594180,1932.686755,5013.101961,14018.767328,-0.001270,-13255.594344
3876.000000,2026-01-21 22:00:37,5812.214818,14788.317670,248.897845,6630.974773,13483.976540,-0.088201,-14302.736494
3877.000000,2026-01-21 22:00:37,5817.467569,14680.312160,0.000000,5848.674701,14711.563595,0.002129,-14742.770727
3878.000000,2026-01-21 22:00:37,5798.826227,13682.028700,0.000000,0.000000,14130.876260,0.032806,-8332.050033
3879.000000,2026-01-21 22:00:37,5792.145097,11931.485040,0.000000,0.000000,10887.530492,-0.087496,-5095.385395
3880.000000,2026-01-21 22:00:37,5602.203522,9251.784876,0.000000,0.000000,9928.493317,0.073144,-4326.289795
3881.000000,2026-01-21 22:00:37,5215.968362,5611.198500,0.000000,0.000000,6060.294127,0.080036,-844.325765
3882.000000,2026-01-21 22:00:37,4827.310881,1807.682885,0.000000,0.000000,1671.754535,-0.075195,3155.556346
3883.000000,2026-01-21 22:00:37,4753.114131,200.624686,0.000000,0.000000,197.771771,-0.014220,4555.342360
3884.000000,2026-01-21 22:00:38,4598.467355,0.000000,0.000000,14.166000,0.000000,0.018611,4584.301355
3885.000000,2026-01-21 22:00:38,4572.071953,0.000000,0.000000,4871.478000,0.000000,0.074590,-299.406047
3886.000000,2026-01-21 22:00:38,4352.200231,0.000000,0.000000,4837.243714,0.000000,-0.030823,-485.043483
3887.000000,2026-01-21 22:00:38,4358.506165,0.000000,638.383182,4736.194557,0.000000,0.017854,-377.688392
3888.000000,2026-01-21 22:00:38,4272.809972,0.000000,3795.950292,2546.482982,0.000000,0.046382,1726.326990
3889.000000,2026-01-21 22:00:38,4412.027614,0.000000,8080.877207,-1647.416000,0.000000,0.033540,6059.443614
3890.000000,2026-01-21 22:00:38,4434.631557,0.000000,11372.973552,-4055.971000,0.000000,0.031055,8490.602557
3891.000000,2026-01-21 22:00:38,4439.719748,0.000000,13810.621523,-6365.703000,0.000000,0.096288,10805.422748
3892.000000,2026-01-21 22:00:38,5340.151816,0.000000,15403.997945,-7925.812000,0.000000,-0.006991,13265.963816
3893.000000,2026-01-21 22:00:38,5325.163704,0.000000,16156.602120,-8883.728000,0.000000,-0.028177,14208.891704
3894.000000,2026-01-21 22:00:38,7102.239067,662.221249,15975.519540,-8747.491000,670.679335,0.012772,15179.050732
3895.000000,2026-01-21 22:00:38,8150.932989,3757.307892,11984.765129,-4756.177000,3886.897165,0.034490,9020.212824
3896.000000,2026-01-21 22:00:38,8447.206563,7930.128924,6109.148760,249.898000,7646.793399,-0.035729,550.515164
