pv_to_load_series_kw,pv_to_storage_series_kw,pv_to_grid_series_kw,pv_curtailed_production_series_kw,storage_to_load_series_kw,soc_series_fraction,grid_to_load_series_kw,grid_to_battery_series_kw,cost_per_timestep
168.60499572753906,0.0,0,0.0,0.0,0.784333,331.39500427246094,150.53399658203125,0.4819290161132812
168.60499572753906,0.0,0,0.0,0.0,0.79263,331.39500427246094,150.53399658203125,0.7228935241699218
136.62899780273438,0.0,0,0.0,4.535372521985437e-9,0.792659,363.37100219273026,0.0,0.5450565032958984
136.62899780273438,0.0,0,0.0,0.0,0.792659,363.3710021972656,0.0,0.5450565032958984
214.5760040283203,0.0,0,0.0,4.535349429346525e-9,0.792659,285.4239807128906,0.0,0.4281359710693359
213.46812438964844,0.0,0,0.0,0.0,0.792659,286.5318298339844,0.0,0.4297977447509766
146.1540069580078,0.0,0,0.0,4.5353703015393876e-9,0.792659,353.8459777832031,0.0,0.5307689666748047
146.1540069580078,0.0,0,0.0,0.0,0.792659,353.8459777832031,0.0,0.5307689666748047
99.2229995727539,0.0,0,0.0,4.464482561417071e-9,0.792659,400.7770004227816,0.0,0.6011655120849608
99.2229995727539,0.0,0,0.0,0.0,0.792659,400.7770004272461,4.086240235068317e-9,0.6011655120849608
181.2729949951172,0.0,0,0.0,318.72698974609375,0.78633,1.5244708265527152e-5,0.0,2.2867062398290726e-8
181.2729949951172,0.0,0,0.0,318.72698974609375,0.768778,1.52587890625e-5,0.0,1.5265070032910443e-8
169.48699951171875,0.0,0,0.0,0.0,0.78029,330.51300048828125,152.4530029296875,0.4829660034179687
162.35923767089844,0.0,0,0.0,0.0,0.788695,337.64064025878906,149.9552001953125,0.48759585571289055
147.8249969482422,0.0,0,0.0,0.0,0.800464,352.1750030517578,144.8619842529297,0.4970369873046875
157.27545166015625,0.0,0,0.0,0.0,0.808444,342.72491455078125,142.21218872070312,0.4849371032714843
195.26100158691406,0.0,0,0.0,0.0,0.819139,304.73899841308594,131.56100463867188,0.4363000183105469
195.8888397216797,0.0,0,0.0,0.0,0.826381,304.11122131347656,130.8113555908203,0.43492257690429686
205.572998046875,0.0,0,0.0,0.0,0.83608,294.427001953125,119.24800109863281,0.41367501831054687
205.88275146484375,0.0,0,0.0,0.0,0.842643,294.1173095703125,118.5902099609375,0.41270751953125
214.44700622558594,0.0,0,0.0,0.0,0.851379,285.55299377441406,103.75099182128906,0.3893039855957031
214.44700622558594,0.0,0,0.0,0.0,0.857088,285.55299377441406,103.75099182128906,0.5839559783935546
221.56399536132812,0.0,0,0.0,4.42876801898251e-9,0.857108,278.4360046342431,0.0,0.41765400695800775
220.4706268310547,0.0,0,0.0,2.141320676329883e-9,0.857108,279.5293273925781,0.0,0.41929399108886717
204.0970001220703,0.0,0,0.0,4.391563113159691e-9,0.857108,295.9029846191406,0.0,0.44385447692871094
204.0970001220703,0.0,0,0.0,0.0,0.857108,295.9029846191406,0.0,0.44385447692871094
136.33900451660156,0.0,0,0.0,4.391581320817295e-9,0.857108,363.6609802246094,0.0,0.545491470336914
116.0444107055664,0.0,0,0.0,5.0960302644398325e-9,0.857108,383.95507049050946,0.0,0.5759326171875
74.66200256347656,0.0,0,0.0,4.391598640296479e-9,0.857108,425.33799743213183,0.0,0.6380070190429687
74.66200256347656,0.0,0,0.0,0.0,0.857108,425.33799743652344,4.108748008491148e-9,0.6380070190429687
156.1060028076172,0.0,0,0.0,343.8939971923828,0.849546,0.0,0.0,-2.2907261154614385e-8
159.36090087890625,0.0,0,0.0,317.7999267578125,0.830631,22.83843994140625,0.0,0.022838449478149413
215.28799438476562,0.0,0,0.0,0.0,0.838778,284.7120056152344,111.6709976196289,0.3963830261230469
215.36019897460938,0.0,0,0.0,0.0,0.844918,284.6398010253906,111.35464477539062,0.39599444580078125
200.20700073242188,0.0,0,0.0,0.0,0.853518,299.7929992675781,102.2509994506836,0.40204400634765625
175.86077880859375,0.0,0,0.0,0.0,0.859141,324.1385803222656,101.13131713867188,0.42526989746093746
142.81300354003906,0.0,0,0.0,0.0,0.866952,357.18699645996094,92.87300109863281,0.4500599975585937
142.81300354003906,0.0,0,0.0,0.0,0.872058,357.18699645996094,92.87300109863281,0.4500599975585937
161.1540069580078,0.0,0,0.0,0.0,0.879155,338.8459930419922,84.35700225830078,0.4232030029296875
163.95669555664062,0.0,0,0.0,0.0,0.883793,336.0434265136719,84.08145141601562,0.42012487792968745
204.23199462890625,0.0,0,0.0,0.0,0.890238,295.76800537109375,76.6199951171875,0.37238800048828125
204.23199462890625,0.0,0,0.0,0.0,0.89445,295.76800537109375,76.6199951171875,0.5585820007324218
178.37899780273438,0.0,0,0.0,4.312290524666196e-9,0.894465,321.6210021929533,0.0,0.48243150329589846
178.37899780273438,0.0,0,0.0,4.931205221936352e-9,0.894465,321.6210021923344,0.0,0.48243150329589846
186.99899291992188,0.0,0,0.0,4.312287416041727e-9,0.894465,313.0010070757658,0.0,0.46950151062011714
175.13597106933594,0.0,0,0.0,0.0,0.894465,324.8636932373047,1.889283840483813e-9,0.4872955627441406
93.83200073242188,0.0,0,0.0,4.312313617305108e-9,0.894465,406.1679992632658,0.0,0.6092519989013672
94.53913879394531,0.0,0,0.0,0.0,0.894465,405.4608612060547,1.7047835365602282e-10,0.6081913604736328
181.4720001220703,0.0,0,0.0,4.282787902099017e-9,0.894465,318.5279846191406,0.0,0.4777919769287109
181.4720001220703,0.0,0,0.0,3.855977481759254e-10,0.894465,318.5279846191406,0.0,0.4777919769287109
159.00799560546875,0.0,0,0.0,340.99200439453125,0.885208,0.0,0.0,-2.3154768769018117e-11
168.18685913085938,0.0,0,0.0,263.18115234375,0.866475,68.63006591796875,0.0,0.06863006591796875
205.0489959716797,0.0,0,0.0,0.0,0.872729,294.9510040283203,88.03800201416016,0.38298901367187493
205.0489959716797,0.0,0,0.0,0.0,0.877563,294.9510040283203,88.03800201416016,0.38298901367187493
174.0780029296875,0.0,0,0.0,0.0,0.884358,325.9219970703125,80.72698974609375,0.4066489868164062
176.2660675048828,0.0,0,0.0,0.0,0.88879,323.73399353027344,80.46318054199219,0.4041971740722656
219.8350067138672,0.0,0,0.0,0.0,0.894964,280.1649932861328,73.32499694824219,0.353489990234375
216.0477752685547,0.0,0,0.0,0.0,0.89899,283.9521026611328,73.08522033691406,0.35703732299804686
104.03700256347656,0.0,0,0.0,0.0,0.904597,395.96299743652344,66.5999984741211,0.4625630187988281
104.03700256347656,0.0,0,0.0,0.0,0.908254,395.96299743652344,66.5999984741211,0.4625630187988281
154.40499877929688,0.0,0,0.0,0.0,0.913347,345.5950012207031,60.492000579833984,0.40608700561523436
151.95596313476562,0.0,0,0.0,0.0,0.916666,348.0440979003906,56.929718017578125,0.607460723876953
101.67900085449219,0.0,0,0.0,4.219955496154171e-9,0.916678,398.32099914128787,0.0,0.5974815216064453
101.77398681640625,0.0,0,0.0,4.722984225935534e-9,0.916678,398.22601317887074,0.0,0.5973390197753906
130.91299438476562,0.0,0,0.0,4.219947946637603e-9,0.916678,369.08700561101443,0.0,0.5536305084228516
130.91299438476562,0.0,0,0.0,0.0,0.916678,369.0870056152344,0.0,0.5536305084228516
112.36599731445312,0.0,0,0.0,4.219952387529702e-9,0.916678,387.63400268132693,0.0,0.5814510040283203
113.61138916015625,0.0,0,0.0,1.1083592932337183e-9,0.916678,386.3886413574219,0.0,0.5795829620361328
127.51899719238281,0.0,0,0.0,4.186484936496981e-9,0.916678,372.4809875488281,0.0,0.5587214813232422
127.04557037353516,0.0,0,0.0,4.065061569213867,0.916678,368.8894901275635,0.0,0.5533342437744141
144.4320068359375,0.0,0,0.0,355.5679931640625,0.907307,0.0,0.0,-2.0628165842140334e-11
