pv_to_load_series_kw,pv_to_storage_series_kw,pv_to_grid_series_kw,pv_curtailed_production_series_kw,storage_to_load_series_kw,soc_series_fraction,grid_to_load_series_kw,grid_to_battery_series_kw,grid_emissions_tonnes,emissions_factor_lbs_per_kwh,load_series_kw,cost_per_timestep
9056.578313,2982.418,0,0.00047099999892452615,0,1.0,0,0,0.0,0.95083,9056.578313,0.0
9110.375160000001,0,0,0,18.109,0.99962,0.0002309999985428135,0,0.00022110626860522478,0.95717,9128.484391,2.5941299836357956e-5
5318.3749800000005,0,0,0,3778.1518849999993,0.920253,0,0,0.0,0.93975,9096.526865,0.0
1577.2990428,0,0,0,5117.496,0.812751,0.00038919999951758655,0,0.00036568453554673393,0.93958,6694.795432,4.370715994582497e-5
158.1408018,0,0,0,6399.0628392,0.678328,0,0,0.0,0.95525,6557.203641,0.0
0.0,0,0,0,5480.33,0.563204,0.0004890000000159489,0,0.00046006587001500525,0.94083,5480.330489,5.491470000179106e-5
0.0,0,0,0,0.0,0.563204,5176.355512,0,4877.83508962296,0.94233,5176.355512,362.34488584
0.0,0,0,0,0.0,0.563204,4410.902025,0,4103.9914621005,0.93042,4410.902025,308.76314175000005
0.0,0,0,0,0.0,0.563204,4411.257474,0,4150.64038243608,0.94092,4411.257474,308.78802318000004
0.0,0,0,0,0.0,0.563204,4327.45701,0,4059.8903430717,0.93817,4327.45701,302.92199070000004
0.0,0,0,0,0.0,0.563204,4313.331192,0,4107.02456108664,0.95217,4313.331192,301.93318344
0.0,0,0,0,0.0,0.563204,4294.755675,0,4015.252975671,0.93492,4294.755675,300.63289725000004
0.0,0,0,0,0.0,0.563204,4290.009768,0,4027.97597137056,0.93892,4290.009768,300.30068376
0.0,0,0,0,0.0,0.563204,5179.969247,0,4730.60691482275,0.91325,5179.969247,362.59784729000006
0.0,0,0,0,870.302,0.544922,4288.136235,0,3906.8351609838,0.91108,5158.438235,300.16953645
722.1491712,0,0,0,6244.874,0.413737,0.0003488000002107583,0,0.0003183951041923865,0.91283,6967.02352,2.4416000014753083e-5
3713.74932,0,0,0,4325.519929,0.322872,0,0,0.0,0.82892,8039.269249,0.0
7675.174956,0,0,0,676.172,0.308668,0.00019700000075317803,0,0.0001837517507025268,0.93275,8351.347153,1.3790000052722463e-5
8616.505749,2314.033791,0,0,0,0.352347,0,0.0002090000002681336,0.0001951015002503027,0.9335,8616.505749,1.4630000018769353e-5
8681.388411,4721.191,0,0.00032899999951041536,0,0.441464,0,0,0.0,0.92042,8681.388411,0.0
8682.915527,6339.768,0,0.0003010000018548453,0,0.561132,0,0,0.0,0.924,8682.915527,0.0
8424.451226,7266.016,0,0.0002100000019709114,0,0.698284,0,0,0.0,0.93233,8424.451226,0.0
8696.534501,6763.538,0,0.000359000000571541,0,0.825951,0,0,0.0,0.94175,8696.534501,0.0
8736.153933,5487.362,0,0.00012700000206677942,0,0.929529,0,0,0.0,0.95958,8736.153933,0.0
8762.825796,3354.1857,0,0,0,0.992842,0,0.0003000000001520675,0.000289401000146695,0.96467,8762.825796,2.100000001064473e-5
8792.946833,379.1917629999989,0,0,0,1.0,0,0.0002370000011069351,0.0002086974609747449,0.88058,8792.946833,2.661510012430881e-5
5355.428747999999,0,0,0,3403.2435570000007,0.928509,0,0,0.0,1.009,8758.672305,0.0
1607.6805564000001,0,0,0,4835.937,0.826922,0.00028559999918797985,0,0.0002704146472311549,0.94683,6443.617842,3.2072879908810135e-5
167.30184144,0,0,0,6200.73694756,0.696665,0,0,0.0,0.97067,6368.038789,0.0
0.0,0,0,0,5335.412,0.584585,0.0004920000001220615,0,0.00046977636011654795,0.95483,5335.412492,5.52516000137075e-5
0.0,0,0,0,0.0,0.584585,5083.997936,0,4771.332062936,0.9385,5083.997936,355.87985552000004
0.0,0,0,0,0.0,0.584585,4347.803192,0,4038.3700388253606,0.92883,4347.803192,304.3462234400001
0.0,0,0,0,0.0,0.584585,4356.393216,0,4165.8010128000005,0.95625,4356.393216,304.9475251200001
0.0,0,0,0,0.0,0.584585,4275.456094,0,3946.9728022979803,0.92317,4275.456094,299.28192658000006
0.0,0,0,0,0.0,0.584585,4255.807647,0,3990.5431563624898,0.93767,4255.807647,297.90653529
0.0,0,0,0,0.0,0.584585,4242.254496,0,4023.0572061916796,0.94833,4242.254496,296.95781472
0.0,0,0,0,0.0,0.584585,4238.206324,0,4013.2423323220796,0.94692,4238.206324,296.67444268
0.0,0,0,0,0.0,0.584585,5146.642584,0,4701.86973189072,0.91358,5146.642584,360.26498088000005
0.0,0,0,0,1914.071,0.544377,3207.275442,0,2920.224289941,0.9105,5121.346442,224.50928094000002
722.1255564,0,0,0,6205.6537276,0.414016,0,0,0.0,0.90967,6927.779284,0.0
3805.804104,0,0,0,4205.266,0.325677,0.00016700000014679972,0,0.00015581100013696415,0.933,8011.070271,1.1690000010275982e-5
7859.7568200000005,0,0,0,469.2167739999986,0.315821,0,0,0.0,0.93683,8328.973594,0.0
8583.481876,2458.562,0,0.0004559999997582054,0,0.362228,0,0,0.0,0.92575,8583.481876,0.0
8691.670111,4757.022893000001,0,0,0,0.452021,0,0.0001069999989340431,9.942118900954484e-5,0.92917,8691.670111,7.489999925383018e-6
8793.183799,6267.82,0,0.0004089999983989401,0,0.570331,0,0,0.0,0.93092,8793.183799,0.0
8585.588242,7110.654,0,8.599999819125514e-5,0,0.70455,0,0,0.0,0.93808,8585.588242,0.0
8815.030766,6601.14,0,3.399999968678458e-5,0,0.829152,0,0,0.0,0.9375,8815.030766,0.0
8846.948797,5355.657,0,0.0004310000012992532,0,0.930244,0,0,0.0,0.96042,8846.948797,0.0
8866.715727,3314.442,0,0.00015299999813578324,0,0.992807,0,0,0.0,0.9615,8866.715727,0.0
8928.228204,381.069,0,0.00044400000064115375,0,1.0,0,0,0.0,0.96225,8928.228204,0.0
5479.728468,0,0,0,3445.241,0.927627,0.00045000000045547495,0,0.00042629850043148507,0.94733,8924.969918,5.0535000051149836e-5
1610.8277652,0,0,0,4980.7096448,0.822998,0,0,0.0,0.94058,6591.53741,0.0
179.25973212,0,0,0,6365.72698488,0.689275,0,0,0.0,0.94367,6544.986717,0.0
0.0,0,0,0,5511.149,0.573504,0.00025999999979831045,0,0.0002399591998138567,0.92292,5511.14926,2.9197999977350262e-5
0.0,0,0,0,0.0,0.573504,5209.234573,0,4817.23967138175,0.92475,5209.234573,364.64642011
0.0,0,0,0,0.0,0.573504,4432.696333,0,4099.1359339417495,0.92475,4432.696333,310.28874331000003
0.0,0,0,0,0.0,0.573504,4429.194499,0,4123.580078569001,0.931,4429.194499,310.04361493000005
0.0,0,0,0,0.0,0.573504,4334.059152,0,3964.2338845598397,0.91467,4334.059152,303.38414064
0.0,0,0,0,0.0,0.573504,4297.020018,0,3908.87019977406,0.90967,4297.020018,300.79140126000004
0.0,0,0,0,0.0,0.573504,4290.714084,0,3931.02352233828,0.91617,4290.714084,300.34998588
0.0,0,0,0,2622.342,0.518417,1640.6141270000003,0,1551.0694079483403,0.94542,4262.956127,114.84298889000003
0.0,0,0,0,4421.229802,0.425542,0,0,0.0,0.909,4421.229802,0.0
0.0,0,0,0,4408.137,0.332941,0.00041899999996530823,0,0.0003794757299685807,0.90567,4408.137419,2.932999999757158e-5
734.5426476,0,0,0,4273.5997744,0.243167,0,0,0.0,0.90383,5008.142422,0.0
3944.122428,0,0,0,2054.9007449999995,0.2,0,0,0.0,0.92608,5999.023173,0.0
6135.140508,2107.97,0,0.00038799999992988887,0,0.23979,0,0,0.0,0.95358,6135.140508,0.0
6988.008194,4605.012,0,0.00035800000023300527,0,0.326713,0,0,0.0,0.92442,6988.008194,0.0
7085.783081,6951.047,0,0.00025100000038946746,0,0.45792,0,0,0.0,0.9255,7085.783081,0.0
7177.07431,8403.713,0,0.0001140000003942987,0,0.616546,0,0,0.0,0.15942,7177.07431,0.0
7029.523356,8930.0,0,308.927044,0,0.785107,0,0,0.0,0.16533,7029.523356,0.0
7018.18189,8792.076986,0,0,0,0.951065,0,1.3999999282532372e-5,3.321499829780805e-6,0.23725,7018.18189,9.79999949777266e-7
7048.869013,2592.479,0,5051.157974999998,0,1.0,0,0,0.0,0.72142,7048.869013,0.0
6457.79632,0,0,6171.420188000001,0,1.0,0,0,0.0,0.93258,6457.79632,0.0
6434.790851,0,0,3182.722872999999,0,1.0,0,0,0.0,0.92,6434.790851,0.0
4789.231716,0,0,0,1362.022,0.971388,0.0004929999995511025,0,0.0004538459395867539,0.92058,6151.254209,5.5363899949588814e-5
1693.589052,0,0,0,4065.097734,0.885994,0,0,0.0,0.91575,5758.686786,0.0
178.49826216,0,0,0,5531.91982484,0.769786,0,0,0.0,0.95517,5710.418087,0.0
0.0,0,0,0,4888.632,0.667092,0.00046800000018265564,0,0.00042069456016419286,0.89892,4888.632468,5.255640002051223e-5
0.0,0,0,0,0.0,0.667092,4843.055969,0,4398.31813936673,0.90817,4843.055969,339.01391783
0.0,0,0,0,0.0,0.667092,4587.659064,0,4175.136760965121,0.91008,4587.659064,321.13613448000007
0.0,0,0,0,0.0,0.667092,4601.034489,0,4178.88957463425,0.90825,4601.034489,322.07241423
0.0,0,0,0,0.0,0.667092,4541.319007,0,4171.56481345006,0.91858,4541.319007,317.89233049
0.0,0,0,0,0.0,0.667092,4444.557808,0,4045.658744732,0.91025,4444.557808,311.11904656
0.0,0,0,0,2745.199,0.609425,1702.6170930000003,0,1524.8298161489404,0.89558,4447.816093,119.18319651000003
0.0,0,0,0,4440.568,0.516143,0.0008769999994910904,0,0.0007892999995419814,0.9,4440.568877,6.138999996437634e-5
0.0,0,0,0,4674.783637,0.417941,0,0,0.0,0.907,4674.783637,0.0
0.0,0,0,0,4622.098,0.320846,0.00015100000018719584,0,0.0001364028301690996,0.90333,4622.098151,1.057000001310371e-5
734.5576752000001,0,0,0,4412.3876988,0.228156,0,0,0.0,0.91825,5146.945374,0.0
3962.756652,0,0,0,1340.3297009999997,0.2,0,0,0.0,0.73733,5303.086353,0.0
5915.367521,2343.286,0,0.00020699999913631473,0,0.244231,0,0,0.0,0.57967,5915.367521,0.0
5934.60786,5674.663968000001,0,0,0,0.351345,0,3.1999999009713065e-5,2.9334399092203967e-6,0.09167,5934.60786,2.2399999306799147e-6
6030.974115,7488.477,0,0.0004170000011072261,0,0.492696,0,0,0.0,0.09725,6030.974115,0.0
6070.231516,8930.0,0,612.6935040000008,0,0.661257,0,0,0.0,0.086,6070.231516,0.0
6031.652102,8930.0,0,1325.8189459999994,0,0.829818,0,0,0.0,0.09358,6031.652102,0.0
5952.933247,8930.0,0,1206.7960530000018,0,0.998379,0,0,0.0,0.08325,5952.933247,0.0
5910.851999,85.871,0,8929.891529,0,1.0,0,0,0.0,0.468,5910.851999,0.0
5884.423685,0,0,6656.129982999999,0,1.0,0,0,0.0,0.08883,5884.423685,0.0
5691.51345,0,0,644.1656459999995,0,1.0,0,0,0.0,0.08558,5691.51345,0.0
5240.167056,0,0,0,0.0,1.0,90.97346199999993,0,40.64239414849997,0.44675,5331.140518,6.368142339999996
2020.654032,0,0,0,0.0,1.0,2932.821604,0,2697.2280445506804,0.91967,4953.475636,205.29751228000003
191.63431668,0,0,0,0.0,1.0,4732.6813113200005,0,4463.723032397685,0.94317,4924.315628,331.2876917924001
0.0,0,0,0,0.0,1.0,4802.2912,0,4403.316847104,0.91692,4802.2912,336.160384
0.0,0,0,0,0.0,1.0,4800.500789,0,4375.656469173499,0.9115,4800.500789,336.03505523
0.0,0,0,0,516.472,0.989151,4079.322903,0,3698.5996964630103,0.90667,4595.794903,285.55260321000003
0.0,0,0,0,4582.458972,0.892888,0,0,0.0,0.906,4582.458972,0.0
0.0,0,0,0,4511.52,0.798116,0.0005069999997431296,0,0.00046158293976614006,0.91042,4511.520507,3.548999998201908e-5
0.0,0,0,0,4518.306955,0.703201,0,0,0.0,0.89558,4518.306955,0.0
0.0,0,0,0,4495.104,0.608774,1.4999999621068127e-5,0,1.3401299661454687e-5,0.89342,4495.104015,1.049999973474769e-6
0.0,0,0,0,4484.414,0.514571,0.00020600000061676838,0,0.00018648150055832957,0.90525,4484.414206,1.4420000043173787e-5
0.0,0,0,0,4678.331547,0.416294,0,0,0.0,0.90275,4678.331547,0.0
0.0,0,0,0,4638.014,0.318865,0.00038099999983387534,0,0.0003482035198481753,0.91392,4638.014381,2.6669999988371275e-5
816.7908492,0,0,0,4410.6769568,0.226211,0,0,0.0,0.7165,5227.467806,0.0
4099.357536,0,0,0,1247.7387069999995,0.2,0,0,0.0,0.35233,5347.096243,0.0
5956.856354,2589.039,0,0.00021400000014182297,0,0.24887,0,0,0.0,0.09008,5956.856354,0.0
5920.14634,6172.627784000001,0,0,0,0.365384,0,0.00021599999854515772,1.924127987040265e-5,0.08908,5920.14634,1.5119999898161042e-5
6010.568693,8641.47,0,0.00011500000073283445,0,0.528498,0,0,0.0,0.09133,6010.568693,0.0
6046.265018,8930.0,0,1350.3636619999997,0,0.697059,0,0,0.0,0.085,6046.265018,0.0
6086.141163,8930.0,0,1972.9899970000006,0,0.86562,0,0,0.0,0.09108,6086.141163,0.0
6104.269078,7119.16,0,3353.6452899999967,0,1.0,0,0,0.0,0.08775,6104.269078,0.0
6146.218678,0,0,9131.247373999999,0,1.0,0,0,0.0,0.085,6146.218678,0.0
6105.822523,0,0,6901.746017,0,1.0,0,0,0.0,0.08767,6105.822523,0.0
5869.968747,0,0,3996.3805650000004,0,1.0,0,0,0.0,0.0835,5869.968747,0.0
5489.401028,0,0,337.80848799999967,0,1.0,0,0,0.0,0.087,5489.401028,0.0
1818.0304608,0,0,0,0.0,1.0,3266.4809022,0,1988.731567686426,0.60883,5084.511363,228.65366315400001
174.58271364,0,0,0,0.0,1.0,4811.929960359999,0,4540.05591759966,0.9435,4986.512674,336.8350972252
0.0,0,0,0,0.0,1.0,4853.265263,0,4488.05705195925,0.92475,4853.265263,339.72856841000004
0.0,0,0,0,0.0,1.0,4908.215092,0,4575.683519517001,0.93225,4908.215092,343.5750564400001
0.0,0,0,0,0.0,1.0,4717.687684,0,4247.47575253572,0.90033,4717.687684,330.23813788000007
0.0,0,0,0,0.0,1.0,4753.153625,0,4363.39502775,0.918,4753.153625,332.72075375000003
0.0,0,0,0,0.0,1.0,4689.916562,0,4293.618612511,0.9155,4689.916562,328.2941593400001
0.0,0,0,0,0.0,1.0,4840.449341,0,4349.966609276469,0.89867,4840.449341,338.83145387
0.0,0,0,0,4325.706,0.909131,550.4989070000001,0,510.31248678900016,0.927,4876.204907,38.53492349000001
0.0,0,0,0,4879.101,0.806637,0.0001609999999345746,0,0.00014675149994036475,0.9115,4879.101161,1.1269999995420222e-5
0.0,0,0,0,5768.652531,0.685457,0,0,0.0,0.92758,5768.652531,0.0
0.0,0,0,0,5702.183512,0.565672,0,0,0.0,0.89725,5702.183512,0.0
788.0087016,0,0,0,6637.5575814,0.426239,0,0,0.0,0.83908,7425.566283,0.0
4009.342212,0,0,0,4525.219,0.331179,0.0003079999996771221,0,9.021935990542261e-5,0.29292,8534.56152,2.155999997739855e-5
8199.573792,0,0,0,672.4868400000014,0.317052,0,0,0.0,0.59192,8872.060632,0.0
9141.01727,2265.36,0,0.000490000000809232,0,0.359813,0,0,0.0,0.30667,9141.01727,0.0
9234.724237,4436.677799000001,0,0,0,0.443559,0,0.0002009999989240896,1.676741991024755e-5,0.08342,9234.724237,1.4069999924686273e-5
9256.097272,5995.285,0,0.00015999999959603883,0,0.556724,0,0,0.0,0.08467,9256.097272,0.0
8977.694898,7032.753,0,7.80000000304426e-5,0,0.689473,0,0,0.0,0.09108,8977.694898,0.0
9196.737239,6743.102,0,0.0004849999995713006,0,0.816755,0,0,0.0,0.09192,9196.737239,0.0
9205.20878,5644.249755999999,0,0,0,0.923295,0,0.00024400000074820127,2.1879480067091208e-5,0.08967,9205.20878,1.708000005237409e-5
9210.461531,3547.112,0,0.00014899999860062962,0,0.990249,0,0,0.0,0.0935,9210.461531,0.0
9253.786852,516.579,0,3.199999969183409e-5,0,1.0,0,0,0.0,0.23042,9253.786852,0.0
5770.040232,0,0,0,3465.342,0.927204,0.0002449999988130003,0,0.00010937289947009958,0.44642,9235.382477,2.751349986669993e-5
1732.639344,0,0,0,5249.635584,0.816927,0,0,0.0,0.95375,6982.274928,0.0
172.1379378,0,0,0,6773.012,0.674648,0.0002851999997801613,0,0.0002752408157878381,0.96508,6945.150223,3.2027959975312116e-5
0.0,0,0,0,5945.508,0.549752,0.0003059999999095453,0,0.0002927410199134647,0.95667,5945.508306,3.436379998984194e-5
0.0,0,0,0,0.0,0.549752,5670.706502,0,5401.347943155,0.9525,5670.706502,396.94945514000005
0.0,0,0,0,0.0,0.549752,4927.231629,0,4546.20880712943,0.92267,4927.231629,344.90621403
0.0,0,0,0,0.0,0.549752,4937.348769,0,4573.61428518777,0.92633,4937.348769,345.61441383000005
0.0,0,0,0,0.0,0.549752,4885.354436,0,4457.49509449512,0.91242,4885.354436,341.97481052
0.0,0,0,0,0.0,0.549752,4899.019487,0,4469.13052701575,0.91225,4899.019487,342.93136409
0.0,0,0,0,0.0,0.549752,4888.257272,0,4431.59627764976,0.90658,4888.257272,342.17800904
0.0,0,0,0,0.0,0.549752,4859.314483,0,4555.99607297114,0.93758,4859.314483,340.15201381
0.0,0,0,0,0.0,0.549752,5714.018657,0,5139.759781971499,0.8995,5714.018657,399.98130599
0.0,0,0,0,0.0,0.549752,5639.598105,0,5133.44417507625,0.91025,5639.598105,394.77186735000004
772.6419072,0,0,0,5606.689,0.431974,1039.0803138,0,955.1745784606501,0.91925,7418.411221,72.73562196600001
4069.1091239999996,0,0,0,4469.3886680000005,0.338087,0,0,0.0,0.92283,8538.497792,0.0
8373.464592,0,0,0,511.0696769999995,0.327351,0,0,0.0,0.9365,8884.534269,0.0
9117.959142,2491.055,0,7.000000050538802e-5,0,0.374372,0,0,0.0,0.93225,9117.959142,0.0
9177.036132,4828.815876000002,0,0,0,0.465519,0,0.00012399999741319334,0.00011481407760482398,0.92592,9177.036132,8.679999818923534e-6
9205.175868,6227.868780000001,0,0,0,0.583076,0,0.00021999999898980604,0.00020437999906152982,0.929,9205.175868,1.5399999929286425e-5
8945.941427,7040.569728999999,0,0,0,0.715972,0,0.00027100000079371966,0.00025379150074331846,0.9365,8945.941427,1.8970000055560377e-5
9195.131134,6418.824,0,0.000350000001162698,0,0.837132,0,0,0.0,0.93208,9195.131134,0.0
9218.965985,5220.067,0,0.00032699999883334385,0,0.935665,0,0,0.0,0.99058,9218.965985,0.0
9239.608374,3163.120734,0,0,0,0.995372,0,0.0002660000000105356,0.0002626750000104039,0.9875,9239.608374,1.8620000000737493e-5
9310.560004,245.19,0,0.00028400000024930705,0,1.0,0,0,0.0,0.93483,9310.560004,0.0
5739.0833760000005,0,0,0,3544.278,0.925546,0.00017399999933331856,0,0.00016441607937003937,0.94492,9283.36155,1.9540199925131672e-5
1723.5090036,0,0,0,5212.5838453999995,0.816047,0,0,0.0,0.93483,6936.092849,0.0
177.14406072,0,0,0,6686.983,0.675575,0.0004692799993790686,0,0.00043830751942005013,0.934,6864.12753,5.27001439302694e-5
0.0,0,0,0,5694.047672,0.555962,0,0,0.0,0.93183,5694.047672,0.0
0.0,0,0,0,0,0.724523,5336.814542,8930.0,13532.073593087,0.9485,5336.814542,998.6770179400002
0.0,0,0,0,0,0.893084,4544.550962,8930.0,12699.764281685002,0.9425,4544.550962,943.2185673400002
0.0,0,0,0,0,0.908428,4516.608698,812.898,5101.24392612466,0.95717,4516.608698,373.06546886000007
0.0,0,0,0,0.0,0.908428,4408.914142,0,4095.13172251386,0.92883,4408.914142,308.62398994
0.0,0,0,0,708.676,0.893541,3663.508381,0,3346.90798671398,0.91358,4372.184381,366.35083810000003
0.0,0,0,0,3660.609,0.816644,672.3245629999997,0,615.5131374264997,0.9155,4332.933563,67.23245629999997
0.0,0,0,0,4302.154,0.726269,0.0002859999995052931,0,0.00026195311954688806,0.91592,4302.154286,2.859999995052931e-5
0.0,0,0,0,5165.494562,0.617759,0,0,0.0,0.92508,5165.494562,0.0
0.0,0,0,0,5123.959653,0.510122,0,0,0.0,0.91,5123.959653,0.0
778.2536424,0,0,0,6135.156,0.381242,0.00027460000001156004,0,0.00025034458201053894,0.91167,6913.409917,2.7460000001156005e-5
3895.411536,0,0,0,4065.724691,0.295835,0,0,0.0,0.85933,7961.136227,0.0
8017.954511999999,0,0,0,226.25758899999983,0.291082,0,0,0.0,0.884,8244.212101,0.0
8484.950013,2833.881,0,0.00024299999995491817,0,0.344573,0,0,0.0,0.74633,8484.950013,0.0
8622.949913,5140.292,0,0.00022699999954056693,0,0.441601,0,0,0.0,0.45992,8622.949913,0.0
8723.199781,6508.11,0,7.100000129867112e-5,0,0.564446,0,0,0.0,0.9445,8723.199781,0.0
8466.446902,7277.969617999999,0,0,0,0.701824,0,0.0003820000010819058,0.0003576475010129343,0.93625,8466.446902,3.8200000108190583e-5
8720.112638,6660.292,0,0.00047399999948538607,0,0.827542,0,0,0.0,0.93558,8720.112638,0.0
8782.96134,5379.07,0,0.0003679999990708893,0,0.929077,0,0,0.0,0.94475,8782.96134,0.0
8792.426824,3308.955968,0,0,0,0.991536,0,3.199999991920777e-5,3.0839999922136486e-5,0.96375,8792.426824,3.199999991920777e-6
8822.455707,448.414,0,0.00022100000091995753,0,1.0,0,0,0.0,0.97817,8822.455707,0.0
5508.839075999999,0,0,0,3287.530602,0.93094,0,0,0.0,0.96592,8796.369678,0.0
1704.3574008,0,0,0,4728.656,0.831606,0.00020320000021456508,0,0.00020458785621603053,1.00683,6433.013604,3.088640003261389e-5
174.09560472,0,0,0,6173.728650280001,0.701916,0,0,0.0,1.01425,6347.824255,0.0
0.0,0,0,0,5309.03,0.590391,0.0002549999999246211,0,0.00024734999992688246,0.97,5309.030255,3.8759999988542404e-5
0.0,0,0,0,0.0,0.590391,5045.484346,0,4777.21594332318,0.94683,5045.484346,504.54843460000006
0.0,0,0,0,0.0,0.590391,4324.468603,0,4026.0802693930004,0.931,4324.468603,432.4468603
0.0,0,0,0,0.0,0.590391,4333.071793,0,4183.5808161415,0.9655,4333.071793,433.30717930000003
0.0,0,0,0,0.0,0.590391,4208.743526,0,3931.68193968342,0.93417,4208.743526,420.87435260000007
0.0,0,0,0,0.0,0.590391,4181.518743,0,3877.31325444675,0.92725,4181.518743,418.1518743
0.0,0,0,0,0.0,0.590391,4175.114073,0,3861.980517525,0.925,4175.114073,417.5114073
0.0,0,0,0,0.0,0.590391,4156.163359,0,3839.58839594497,0.92383,4156.163359,415.6163359
0.0,0,0,0,0.0,0.590391,5059.689153,0,4615.296654692011,0.91217,5059.689153,505.96891530000005
0.0,0,0,0,3372.598,0.519544,1640.4680529999996,0,1504.8505590584896,0.91733,5013.066053,164.04680529999996
713.907606,0,0,0,6051.819,0.392415,0.0007089999999152496,0,0.0006597244999211397,0.9305,6765.727315,7.089999999152497e-5
3835.558752,0,0,0,4034.286,0.307668,0.0002459999996062834,0,0.00021506549965579324,0.87425,7869.844998,2.4599999960628338e-5
7943.0097240000005,0,0,0,333.33762599999955,0.300665,0,0,0.0,0.94342,8276.34735,0.0
8605.269602,2548.644,0,0.00047800000038478174,0,0.348773,0,0,0.0,0.96308,8605.269602,0.0
8745.658911,4845.731888999999,0,0,0,0.44024,0,0.00011100000119768083,0.00010361850111803506,0.9335,8745.658911,1.1100000119768084e-5
8816.248509,6287.906,0,0.00037900000188528793,0,0.558929,0,0,0.0,0.94075,8816.248509,0.0
8541.025432,7077.524,0,0.00020400000084919157,0,0.692523,0,0,0.0,0.92717,8541.025432,0.0
8781.651444,6619.727904000001,0,0,0,0.817476,0,9.59999988481286e-5,9.049631891416539e-5,0.94267,8781.651444,9.59999988481286e-6
8839.214483,5535.887,0,0.0001250000013897079,0,0.92197,0,0,0.0,0.9845,8839.214483,0.0
8831.295863,3518.192605,0,0,0,0.988379,0,0.0003950000000259024,0.0003832487500251318,0.97025,8831.295863,3.9500000002590245e-5
8862.279194,615.6495940000004,0,0,0,1.0,0,0.00040599999954338273,0.0003908764995603917,0.96275,8862.279194,6.171199993059417e-5
5656.495980000001,0,0,0,3197.0417939999998,0.932841,0,0,0.0,0.96233,8853.537774,0.0
1736.2717295999998,0,0,0,4782.3919914,0.832378,0,0,0.0,0.96958,6518.663721,0.0
183.127407,0,0,0,6271.687,0.700631,8.799999977782136e-5,0,8.555095978400458e-5,0.97217,6454.814495,1.3375999966228846e-5
0.0,0,0,0,5410.89281,0.586965,0,0,0.0,0.93258,5410.89281,0.0
0.0,0,0,0,0.0,0.586965,5117.324599,0,4692.586657283,0.917,5117.324599,511.7324599
0.0,0,0,0,0.0,0.586965,4370.894231,0,4025.24391521252,0.92092,4370.894231,437.08942310000003
0.0,0,0,0,0.0,0.586965,4374.929239,0,4120.0896108282495,0.94175,4374.929239,437.49292390000005
0.0,0,0,0,0.0,0.586965,4292.056893,0,3969.0796118017497,0.92475,4292.056893,429.2056893
0.0,0,0,0,0.0,0.586965,4272.88896,0,3957.7633992,0.92625,4272.88896,427.288896
0.0,0,0,0,0.0,0.586965,4257.413751,0,3851.5544981171697,0.90467,4257.413751,425.7413751
0.0,0,0,0,3096.455,0.521919,1147.7018079999998,0,1049.4814872713598,0.91442,4244.156808,114.77018079999999
0.0,0,0,0,4473.072741,0.427954,0,0,0.0,0.90358,4473.072741,0.0
0.0,0,0,0,4478.917907,0.333867,0,0,0.0,0.90092,4478.917907,0.0
756.8908356000001,0,0,0,4257.801,0.244425,6.83999996908824e-5,0,6.266602771679572e-5,0.91617,5014.691904,6.83999996908824e-6
3874.0294080000003,0,0,0,2114.7778879999996,0.2,0,0,0.0,0.91883,5988.807296,0.0
6133.073636,1824.469924,0,0,0,0.234438,0,7.600000003549212e-5,6.731700003143715e-5,0.88575,6133.073636,7.600000003549212e-6
7022.618424,4150.81,0,6.799999846407445e-5,0,0.312788,0,0,0.0,0.79492,7022.618424,0.0
7117.345663,6368.100557,0,0,0,0.432991,0,0.00044299999990471406,0.0003531064399240495,0.79708,7117.345663,4.429999999047141e-5
7145.274762,5296.955,0,0.0004659999985960894,0,0.532976,0,0,0.0,0.58217,7145.274762,0.0
6959.40769,8708.84,0,0.0003660000002128072,0,0.697362,0,0,0.0,0.96692,6959.40769,0.0
6917.049981,8576.641767,0,0,0,0.859253,0,0.00023300000066228677,0.00021513589061150924,0.92333,6917.049981,2.3300000066228677e-5
6899.106374,7456.48,0,70.28705399999944,0,1.0,0,0,0.0,0.90933,6899.106374,0.0
6294.585849,0,0,5872.961318999999,0,1.0,0,0,0.0,0.91933,6294.585849,0.0
6356.513016,0,0,3126.1387320000003,0,1.0,0,0,0.0,0.92158,6356.513016,0.0
5660.746644,0,0,0,384.649,0.99192,0.0004979999997658524,0,0.00045222383978737524,0.90808,6045.396142,7.569599996440956e-5
1809.2264340000002,0,0,0,3748.98,0.913166,0.00036399999999048305,0,0.0003313309999913372,0.91025,5558.206798,5.532799999855342e-5
202.10919791999999,0,0,0,5272.46169608,0.802409,0,0,0.0,0.90725,5474.570894,0.0
0.0,0,0,0,4660.104897,0.704515,0,0,0.0,0.89792,4660.104897,0.0
0.0,0,0,0,0.0,0.704515,4664.541431,0,4233.86432067577,0.90767,4664.541431,466.4541431
0.0,0,0,0,0.0,0.704515,4438.916696,0,4054.19578595768,0.91333,4438.916696,443.89166960000006
0.0,0,0,0,0.0,0.704515,4430.399077,0,4260.5818803785905,0.96167,4430.399077,443.0399077
0.0,0,0,0,0.0,0.704515,4370.927143,0,4004.8619947737498,0.91625,4370.927143,437.0927143
0.0,0,0,0,1255.128,0.678149,3024.396014,0,2721.2003135965,0.89975,4279.524014,302.4396014
