time,forecast,load
4422,502.6131096,5125.335373
4423,3615.082392,5225.934108
4424,7956.663372,5811.75405
4425,11330.66012,5796.976575
4426,13738.4466,5860.424275
4427,15332.55294,5884.937112
4428,16027.17155,5914.195855
4429,15867.02027,5894.665891
4430,14793.42706,5916.21665
4431,12844.79816,5941.848494
4432,10008.76802,5786.582974
4433,6251.309856,5440.428014
4434,2072.604445,5064.981398
4435,276.50784,4980.470036
4436,0,4861.295784
4437,0,4801.205105
4438,0,4564.897144
4439,0,4559.381097
4440,0,4459.065405
4441,0,4567.91188
4442,0,4567.043004
4443,0,4567.391871
4444,0,5481.699627
4445,0,5468.455849
4446,555.3814536,7274.625396
4447,3394.756308,8349.550159
4448,7563.756036,8648.107825
4449,10818.69126,8906.795927
4450,13232.59612,8996.434975
4451,14809.72127,9058.743921
4452,15493.64881,8845.704724
4453,15323.794,9100.91074
4454,14246.2292,9116.603169
4455,12351.29178,9110.014192
4456,9640.334208,9163.397411
4457,6007.540716,9164.05565
4458,2008.410832,6862.021164
4459,272.1670104,6695.868363
4460,0,5654.105703
4461,0,5380.890256
4462,0,4627.831417
4463,0,4631.530723
4464,0,4567.207564
4465,0,4581.274141
4466,0,4583.709627
4467,0,4584.170394
4468,0,5475.169892
4469,0,5481.159871
4470,536.4380904,7322.611052
4471,3367.320204,8397.094794
4472,7492.074384,8690.458951
4473,10724.23206,8924.265602
4474,13094.27779,9002.049758
4475,14665.47778,9069.525883
4476,15353.61305,8866.294454
4477,15254.58116,9127.286395
4478,14241.01248,9157.019071
4479,12392.63915,9177.200692
4480,9692.2653,9229.06996
4481,6061.91916,9240.687887
4482,2030.595863,6933.130771
4483,257.0020152,6864.627792
4484,0,5812.043676
4485,0,5480.060611
4486,0,4735.881422
4487,0,4746.406671
4488,0,4673.618553
4489,0,4719.65582
4490,0,4727.13342
4491,0,4710.855158
4492,0,5618.007851
4493,0,5603.092146
4494,511.9645704,7439.106269
4495,3304.268688,8531.197917
4496,7381.98648,8849.232888
4497,10672.58005,9108.454164
4498,13194.64069,9180.840756
4499,14788.96171,9203.082667
4500,15472.86779,8972.066951
4501,15228.3258,9230.116561
4502,14123.2605,9249.21867
4503,12257.60543,9263.193093
4504,9592.9758,9315.00312
4505,6027.89238,9392.175113
4506,2047.353784,6970.861056
4507,277.184082,6892.780693
4508,0,5907.435736
4509,0,5577.855245
4510,0,4789.995287
4511,0,4778.601162
4512,0,4707.445478
4513,0,4735.315336
4514,0,4761.835803
4515,0,4788.751214
4516,0,5028.449109
4517,0,4974.894748
4518,509.9036424,5510.148736
4519,3329.47212,6497.363093
4520,7443.857256,6596.928391
4521,10711.54447,7415.231924
4522,13237.89871,7472.676481
4523,14925.32645,7483.636167
4524,15716.70133,7272.68359
4525,15585.51038,7232.590225
4526,14578.10302,7236.796375
4527,12713.3496,6611.008133
4528,10013.55539,6605.72247
4529,6322.025448,6281.486884
4530,2129.483911,5834.641036
4531,266.2654572,5823.549701
4532,0,5047.985656
4533,0,5014.04683
4534,0,4798.82886
4535,0,4812.704548
4536,0,4701.804366
4537,0,4526.804827
4538,0,4501.535014
4539,0,4516.681104
4540,0,4755.924813
4541,0,4719.037075
4542,424.3193136,5283.977662
4543,3361.78146,5443.067554
4544,7522.516008,6051.807394
4545,10718.52157,6044.70499
4546,13027.64112,6113.089486
4547,14476.06561,6077.136448
4548,15107.97619,6069.230992
4549,14891.70756,6021.989147
4550,13773.20329,6014.287745
4551,11986.63633,6004.111364
4552,6119.818356,5816.276155
4553,3908.313804,5421.78009
4554,1987.573991,5043.167343
4555,260.2479768,4993.891538
4556,0,4946.20209
4557,0,4923.821949
4558,0,4629.674487
4559,0,4624.507308
4560,0,4580.596154
4561,0,4684.518998
4562,0,4670.656475
4563,0,4672.716765
4564,0,5561.445336
4565,0,5511.353314
4566,488.9744892,7313.237722
4567,3167.624868,8475.629343
4568,7088.239836,8771.74494
4569,10187.66087,9055.215758
4570,12446.84585,9229.214773
4571,13972.01844,9294.663521
4572,14639.35122,9002.260394
4573,14560.24164,9215.503645
4574,13635.67928,9235.454883
4575,11915.23376,9241.85297
4576,9340.920012,9278.003481
4577,5844.405384,9297.204325
4578,2036.141047,6991.825983
4579,256.156176,6866.661752
4580,0,5827.446479
4581,0,5580.626433
4582,0,4885.788874
4583,0,4929.969905
4584,0,4859.202582
4585,0,4828.541789
4586,0,4823.92753
4587,0,4843.227111
4588,0,5710.70113
4589,0,5662.616739
4590,527.4644664,7504.949961
4591,3124.02336,8618.796422
4592,6877.316736,8943.552018
4593,9940.00602,9219.545236
4594,12414.83706,9307.1964
4595,14099.43102,9336.040453
4596,14781.53378,9078.701741
4597,14604.7448,9309.901764
4598,13621.9827,9331.472271
4599,11812.7026,9330.419088
4600,9161.232852,9359.888468
4601,5713.085628,9382.801783
4602,2038.994144,6970.18307
4603,253.8011364,6886.994768
4604,0,5845.225526
4605,0,5527.486763
4606,0,4787.243846
4607,0,4876.751246
4608,0,4839.876672
4609,0,4815.179528
4610,0,4780.082201
4611,0,4776.527708
4612,0,5665.03906
4613,0,5652.493016
4614,503.1820116,7509.103452
4615,3096.351108,8631.13183
4616,6970.208772,8952.13546
4617,10165.46296,9201.575299
4618,12494.9771,9304.25407
4619,14053.25335,9358.321858
4620,14737.05209,9123.36987
4621,14629.28273,9379.22096
4622,13663.41594,9406.031053
4623,11827.27937,9382.044808
4624,9121.237968,9387.290976
4625,5652.352656,9368.234944
4626,2000.635122,6963.534851
4627,251.7809976,6906.623469
4628,0,5867.230471
4629,0,5528.88223
4630,0,4792.048994
4631,0,4836.216861
4632,0,4768.47744
4633,0,4750.290284
4634,0,4696.656933
4635,0,4626.607092
4636,0,5513.887536
4637,0,5541.316374
4638,524.1498072,7426.046798
4639,3048.9927,8563.405573
4640,6809.735472,8877.622755
4641,9959.262816,9138.667355
4642,12434.43734,9220.558924
4643,14245.75691,9258.631494
4644,14982.13078,9009.435204
4645,14738.49044,9271.335515
4646,13632.2444,9415.911227
4647,11718.26486,9476.133554
4648,9009.303816,9511.579748
4649,5569.851132,9455.846614
4650,1973.100265,6916.924916
4651,243.2410272,6753.628874
4652,0,5652.631246
4653,0,5365.118839
4654,0,4624.053123
4655,0,4638.613379
4656,0,4577.397111
4657,0,4580.734385
4658,0,4562.90926
4659,0,4559.532492
4660,0,5489.43394
4661,0,5477.026127
4662,480.657786,7299.552924
4663,2990.685612,8388.063749
4664,6884.658792,8672.936617
4665,9625.07046,8940.925643
4666,9716.438268,9086.758592
4667,13094.4066,9177.30601
4668,11499.67769,8934.126029
4669,11236.69469,9183.611944
4670,11334.5029,9209.961269
4671,10710.08465,9235.165258
4672,8787.904332,9326.285344
4673,5407.724796,9364.660704
4674,1993.509893,6926.03495
4675,241.6094592,6817.813802
4676,0,5745.357437
4677,0,5405.357016
4678,0,4653.943776
4679,0,4675.540612
4680,0,4601.923112
4681,0,4604.667971
4682,0,4590.134044
4683,0,4574.415286
4684,0,4788.948686
4685,0,4753.384009
4686,525.4786764,5280.890519
4687,2973.253596,6229.643945
4688,6750.483792,6298.041606
4689,9989.618568,7099.665351
4690,12463.29034,7179.707268
4691,14077.79128,7238.810588
4692,14767.70839,7074.64567
4693,14588.38619,7084.374449
4694,13532.37527,7109.282229
4695,11682.45624,6491.517926
4696,9057.02718,6527.826414
4697,5605.445076,6248.917196
4698,1910.602624,5861.846072
4699,211.5055268,5847.976967
4700,0,5040.764769
4701,0,4967.983233
4702,0,4719.965192
4703,0,4720.860398
4704,0,4636.915121
4705,0,4526.692926
4706,0,4526.949639
4707,0,4527.133946
4708,0,4743.898779
4709,0,4709.281966
4710,362.7383556,5237.203167
4711,2913.443748,5284.543748
4712,6691.382388,5843.941959
4713,9840.308628,5817.875677
4714,12204.40772,5894.784374
4715,13783.95876,5900.267509
4716,14491.30789,5900.649287
4717,14306.36107,5875.655936
4718,13272.84862,5898.365197
4719,11540.93918,5914.110284
4720,8972.851152,5770.666744
4721,5571.740316,5451.572007
4722,1908.938854,5113.046043
4723,204.2562126,5074.835243
4724,0,4946.06386
4725,0,4893.424451
4726,0,4659.393998
4727,0,4661.072509
4728,0,4579.608795
4729,0,4685.697247
4730,0,4687.066385
4731,0,4659.097791
4732,0,5497.59611
4733,0,5477.519806
4734,523.7483556,7296.090584
4735,2657.781336,8376.597218
4736,6619.486056,8693.276216
4737,9919.07472,9019.730069
4738,9119.692272,9138.568619
4739,5231.794536,9177.352087
4740,9408.093384,8917.024968
4741,14961.62884,9160.435333
4742,13670.19983,9175.285215
4743,11888.65638,9195.72355
4744,8325.419208,9277.72702
4745,5712.119568,9351.04173
4746,1965.87199,6982.182775
4747,198.283815,6900.77172
4748,0,5949.576225
4749,0,5667.698347
4750,0,4848.598345
4751,0,4817.345136
4752,0,4735.328501
4753,0,4691.641149
4754,0,4661.289728
4755,0,4632.195545
4756,0,5552.078589
4757,0,5502.763289
4758,499.0472748,7278.996106
4759,2531.785644,8406.738002
4760,6468.243996,8774.344986
4761,9828.672972,9062.035118
4762,12081.20287,9155.590691
4763,13744.39324,9182.242806
4764,14583.70616,8936.298219
4765,13597.44478,9229.09629
4766,13499.59363,9276.02218
4767,11697.16182,9306.623732
4768,9150.756468,9388.995816
4769,5706.559356,9406.860435
4770,1908.679091,6963.831059
4771,182.3749536,6924.567076
4772,0,5914.116866
4773,0,5626.630788
4774,0,4865.640164
4775,0,4854.640983
4776,0,4753.950095
4777,0,4730.339046
4778,0,4693.477637
4779,0,4654.31239
4780,0,5524.129742
4781,0,5523.056811
4782,438.7565436,7375.783634
4783,2902.25892,8492.513185
4784,6778.220448,8845.013573
4785,9883.287564,9119.282203
4786,12228.96712,9193.966051
4787,13779.36461,9260.125697
4788,14552.25554,9074.120395
4789,14481.60436,9351.061477
4790,13531.36627,9416.997322
4791,11763.19739,9490.101395
4792,7162.347372,9583.400254
4793,5467.105284,9604.588982
4794,1939.453469,6979.944761
4795,190.6925155,6945.610991
4796,0,5946.31794
4797,0,5678.605375
4798,0,4927.909616
4799,0,4931.839305
4800,0,4833.346937
4801,0,4827.620254
4802,0,4791.838357
4803,0,4756.030132
4804,0,5682.930008
4805,0,5721.746388
4806,661.7489532,7543.134431
4807,2585.970876,8628.775332
4808,6878.77656,8916.537871
4809,9998.119896,9170.447155
4810,12421.36333,9263.206258
4811,14224.07423,9348.67865
4812,14974.18762,9116.306961
4813,14835.67608,9367.984813
4814,13596.45725,9423.856177
4815,7930.966176,9496.400747
4816,9351.03144,9600.37625
4817,5784.939024,9607.432577
4818,1916.364635,7020.874089
4819,183.845941,6954.800014
4820,0,5944.362969
4821,0,5682.870767
4822,0,4935.742665
4823,0,4937.5989
4824,0,4857.49116
4825,0,4852.284486
4826,0,4819.589733
4827,0,4782.070084
4828,0,5678.539551
4829,0,5689.242524
4830,539.1988752,7503.113473
4831,2949.853476,8623.60157
4832,6963.102864,8920.507055
4833,10150.30655,9224.817733
4834,12430.5087,9406.728787
4835,13142.73107,9374.60012
4836,12372.6095,9123.97545
4837,13565.99416,9361.053552
4838,7785.219924,9358.098057
4839,9392.614956,9359.980621
4840,7342.528296,9442.609419
4841,4824.267492,9551.83109
4842,1902.998658,6949.053583
4843,175.5796876,6931.787963
4844,0,5921.647126
4845,0,5597.22065
4846,0,4810.604764
4847,0,4799.276463
4848,0,4713.830401
4849,0,4702.324375
4850,0,4693.747515
4851,0,4690.752526
4852,0,4920.418851
4853,0,4947.663382
4854,647.5349904,5452.335565
4855,2777.4225,6434.112864
4856,5772.509052,6560.817375
4857,8422.54044,7414.158994
4858,11497.23034,7486.433685
4859,12297.98674,7502.409156
4860,12275.4668,7283.669606
4861,12402.17094,7213.948884
4862,11797.1383,7201.10005
4863,9554.268996,6549.831359
4864,9119.241444,6562.614369
4865,5660.78958,6292.249099
4866,1919.788781,5912.293543
4867,177.352515,5923.681086
4868,0,5099.413904
4869,0,5075.124868
4870,0,4835.881159
4871,0,4833.577321
4872,0,4738.237919
4873,0,4613.606863
4874,0,4619.261139
4875,0,4606.820414
4876,0,4817.38463
4877,0,4801.698784
4878,542.5028004,5290.948418
4879,1507.242518,5412.40676
4880,4432.326216,6022.660551
4881,9708.79566,5995.13956
4882,9026.800236,6065.656752
4883,12967.07989,6095.830448
4884,12210.44023,6102.741962
4885,12336.35005,6072.364212
4886,12189.83095,6095.047143
4887,9652.141608,6097.89732
4888,6992.621364,5925.056806
4889,4674.699936,5528.717671
4890,2068.276496,5103.613471
4891,220.0427064,5069.101977
4892,0,5003.76513
4893,0,5021.860132
4894,0,4800.276987
4895,0,4782.892883
4896,0,4667.845793
4897,0,4739.291102
4898,0,4706.780656
4899,0,4710.637939
4900,0,5604.704832
4901,0,5656.218651
4902,480.9883932,7473.282061
4903,2876.690532,8583.238327
4904,6676.505064,8887.746478
4905,9943.698516,9135.626289
4906,12532.56757,9233.282693
4907,14205.63322,9285.843113
4908,14896.38758,9018.367514
4909,13767.40693,9241.793729
4910,9844.387548,9266.83974
4911,7030.254768,9301.278828
4912,8161.231944,9352.187066
4913,5004.663096,9331.972533
4914,2033.4554,6987.106406
4915,171.7592423,6941.569401
4916,0,5948.529625
4917,0,5685.293088
4918,0,4930.141048
4919,0,4906.075813
4920,0,4750.645733
4921,0,4697.861512
4922,0,4718.714537
4923,0,4754.07516
4924,0,5688.979229
4925,0,5716.631868
4926,574.451478,7502.856759
4927,1893.013891,8582.158815
4928,4285.570968,8888.71409
4929,6450.339684,9140.609161
4930,11530.9995,9257.551981
4931,13951.85999,9339.996472
4932,14685.55036,9076.397903
4933,14498.62848,9263.245752
4934,13394.67952,9261.896362
4935,9362.881776,9265.964281
4936,6899.149692,9313.719553
4937,4215.735564,9328.260063
4938,1946.516441,6994.307545
4939,172.012994,6981.392887
4940,0,5963.550649
4941,0,5688.314407
4942,0,4929.153688
4943,0,4932.800335
4944,0,4811.078696
4945,0,4771.288122
4946,0,4740.936701
4947,0,4720.465454
4948,0,5629.382229
4949,0,5660.056187
4950,474.8592792,7452.777902
4951,2814.4548,8569.309981
4952,6516.461124,8898.495528
4953,9696.709176,9139.398001
4954,12271.30201,9237.054405
4955,13866.73937,9305.254594
4956,14652.27496,9060.613321
4957,14494.37782,9287.850743
4958,13462.38959,9311.231408
4959,11699.97413,9311.850153
4960,8545.616484,9370.110927
4961,5548.018176,9416.878839
4962,1859.334893,6984.243064
4963,170.2908311,6950.580699
4964,0,5947.548848
4965,0,5663.821317
4966,0,4869.122251
4967,0,4840.087309
4968,0,4735.552302
4969,0,4723.83564
4970,0,4723.72374
4971,0,4719.952028
4972,0,5614.762731
4973,0,5674.807333
4974,545.0274372,7519.911743
4975,2849.297364,8620.428856
4976,6314.38284,8911.831459
4977,9866.778672,9174.278109
4978,12240.96773,9302.266187
4979,13745.23049,9370.249157
4980,12783.57143,9063.555652
4981,4087.636008,9295.104542
4982,7512.640728,9308.855164
4983,11486.4534,9357.235763
4984,8932.641588,9549.533835
4985,4180.893,9549.224462
4986,489.4854276,6978.575622
4987,112.8267914,6940.832173
4988,0,5941.749758
4989,0,5685.668284
4990,0,4956.687844
4991,0,4966.396876
4992,0,4874.467155
4993,0,4861.638068
4994,0,4858.577255
4995,0,4827.001509
4996,0,5690.427355
4997,0,5757.462461
4998,273.6032196,7587.177232
4999,2266.419696,8668.342105
5000,3236.773296,9025.173709
5001,6784.124148,9350.68628
5002,11257.30397,9437.22502
5003,13944.6038,9421.387779
5004,14731.19132,9082.82232
5005,14587.33426,9259.954555
5006,13564.89929,9245.407463
5007,7920.704472,9237.600744
5008,9054.6657,9289.720143
5009,5532.668556,9302.726954
5010,1920.714052,6973.171477
5011,170.4481915,6898.355981
5012,0,5872.779429
5013,0,5590.862057
5014,0,4846.979076
5015,0,4859.465878
5016,0,4798.131127
5017,0,4842.292411
5018,0,4902.132959
5019,0,4902.231695
5020,0,5107.786709
5021,0,5124.742957
5022,350.432898,5624.662652
5023,2311.609836,6585.034005
5024,5845.500252,6651.055421
5025,5296.413216,7450.421405
5026,4913.252352,7560.018273
5027,8304.444972,7614.46784
5028,9083.905116,7388.428414
5029,8115.505104,7323.269291
5030,8452.230684,7318.51022
5031,9490.444632,6691.537147
5032,8601.411816,6732.255839
5033,5547.588816,6450.15416
5034,1807.365158,6033.969105
5035,132.4165561,6001.550812
5036,0,5196.392321
5037,0,5160.570931
5038,0,4920.550499
5039,0,4960.834753
5040,0,4879.344709
5041,0,4755.292903
5042,0,4751.152577
5043,0,4750.217877
5044,0,4967.292082
5045,0,4966.883973
5046,502.7955876,5468.225465
5047,2759.582592,5528.474122
5048,6674.701752,6104.091353
5049,9722.513712,6046.469072
5050,10568.07383,6073.772844
5051,13788.76759,6094.507387
5052,14551.09627,6085.640901
5053,14512.51828,6021.561291
5054,13383.17267,6003.584772
5055,11031.95437,5997.673782
5056,8856.043764,5827.110776
5057,4734.12336,5474.472158
5058,1722.306796,5100.236703
5059,154.3409658,5074.255992
5060,0,4979.897367
5061,0,4978.067462
5062,0,4748.947475
5063,0,4733.228717
5064,0,4641.0357
5065,0,4736.388266
5066,0,4728.542052
5067,0,4756.826601
5068,0,5684.680925
5069,0,5703.493408
5070,433.4260392,7455.85188
5071,2763.124812,8546.126787
5072,6459.270372,8846.968544
5073,7622.299272,9096.915227
5074,10262.26217,9170.387914
5075,12625.97484,9201.891254
5076,14659.38086,8953.846883
5077,14478.42709,9193.103757
5078,12974.87278,9220.914374
5079,10844.40992,9236.619967
5080,8561.352528,9280.544285
5081,5378.034552,9287.304404
5082,1604.08896,7001.844387
5083,88.02652848,6985.460807
5084,0,5952.906917
5085,0,5666.269968
5086,0,4848.664169
5087,0,4777.929758
5088,0,4653.04857
5089,0,4622.433854
5090,0,4606.083186
5091,0,4580.095892
5092,0,5462.446123
5093,0,5435.379317
5094,369.7390704,7179.167511
5095,2726.715084,8352.617555
5096,6566.717712,8762.483511
5097,9101.637684,9044.947222
5098,12418.20754,9203.023425
5099,13065.08131,9278.411589
5100,14729.6671,9031.354578
5101,14598.49762,9251.805551
5102,9866.778672,9261.738384
5103,11329.30764,9269.591181
5104,8923.088328,9309.487073
5105,5427.561228,9286.073496
5106,1749.880295,6905.530791
5107,144.2767674,6815.424393
5108,0,5731.383014
5109,0,5376.506381
5110,0,4596.578208
5111,0,4650.198393
5112,0,4572.085118
5113,0,4544.755016
5114,0,4557.505115
5115,0,4579.793102
5116,0,5485.102725
5117,0,5526.749535
5118,356.1262116,7342.924321
5119,2726.436,8480.151448
5120,6588.700944,8890.74805
5121,9789.343596,9175.008755
5122,12160.33392,9286.810725
5123,13675.95325,9329.010455
5124,14337.57554,9065.642271
5125,13677.8639,9326.969913
5126,10118.08308,9366.681499
5127,2845.282848,9522.394622
5128,6601.452936,9603.31858
5129,4372.044072,9631.142361
5130,1746.537727,6987.159065
5131,144.8209812,6946.163912
5132,0,5939.301108
5133,0,5671.904497
5134,0,4929.160271
5135,0,4919.253767
5136,0,4784.650383
5137,0,4783.755177
5138,0,4828.601031
5139,0,4851.41561
5140,0,5724.570235
5141,0,5708.449951
5142,352.3693116,7469.990864
5143,2046.823524,8554.38111
5144,5668.968888,8889.148528
5145,9675.112368,9177.062462
5146,12096.87451,9274.034297
5147,13681.47053,9306.801457
5148,14460.05048,9047.264225
5149,13970.98798,9287.396558
5150,12990.63029,9310.336202
5151,10877.57798,9387.297558
5152,8605.533672,9542.734221
5153,3872.269032,9468.12278
5154,1754.392868,6938.923278
5155,125.4134798,6859.26314
5156,0,5689.282019
5157,0,5358.911641
5158,0,4589.989231
5159,0,4589.6272
5160,0,4538.574148
5161,0,4586.533474
5162,0,4604.398093
5163,0,4628.864853
5164,0,5541.757394
5165,0,5568.310773
5166,349.9842168,7354.752884
5167,2568.045096,8411.753787
5168,6550.10148,8727.906193
5169,8432.286912,9069.262588
5170,8998.784496,9208.638208
5171,12951.12917,9259.730754
5172,10189.7218,9015.346194
5173,8818.775316,9255.57068
5174,8316.81054,9281.419743
5175,6452.185932,9435.493851
5176,5248.110216,9579.371829
5177,3444.776748,9554.325818
5178,1587.090598,6935.750564
5179,79.41786048,6839.555451
5180,0,5692.454733
5181,0,5356.364254
5182,0,4589.995814
5183,0,4589.653529
5184,0,4505.655593
5185,0,4506.136108
5186,0,4505.997878
5187,0,4505.912307
5188,0,4723.111577
5189,0,4740.719482
5190,323.5678428,5254.350305
5191,2702.735328,6231.065742
5192,6709.71606,6327.431997
5193,9987.686448,7144.721841
5194,12477.24454,7240.469351
5195,14123.64692,7333.636562
5196,14874.76931,7214.67953
5197,14667.4099,7186.763595
5198,3484.90044,7203.291987
5199,11160.37595,6577.200955
5200,5932.166568,6569.855003
5201,5402.293392,6197.015016
5202,1664.315287,5738.709219
5203,116.2674678,5661.260766
5204,0,4829.2856
5205,0,4803.844645
5206,0,4582.235171
5207,0,4587.790711
5208,0,4505.543693
5209,0,4396.223285
5210,0,4372.684643
5211,0,4343.623371
5212,0,4574.94846
5213,0,4598.64508
5214,293.3902752,5108.056588
5215,2694.491616,5169.430834
5216,6768.989208,5760.312637
5217,10038.32946,5751.353999
5218,12468.0133,5850.425618
5219,14068.38829,5914.919919
5220,14749.1171,5952.39349
5221,14578.66118,5937.872728
5222,13514.7071,5945.429317
5223,11590.20824,5937.773992
5224,8963.576976,5788.149584
5225,5440.09854,5456.100695
5226,1661.037124,5057.661776
5227,115.6416756,4938.527018
5228,0,4770.906343
5229,0,4774.408177
5230,0,4558.558298
5231,0,4582.116687
5232,0,4507.419675
5233,0,4648.519883
5234,0,4675.323393
5235,0,4651.936146
5236,0,5535.425131
5237,0,5543.758442
5238,332.6810088,7319.14213
5239,2545.718376,8478.097741
5240,6591.2127,8855.426921
5241,8218.59444,9121.191097
5242,9908.12604,9222.184776
5243,11239.54993,9282.09773
5244,11516.20805,9029.02441
5245,10366.10288,9281.900258
5246,13288.41292,9323.540486
5247,10165.67764,9315.79959
5248,5231.00022,9339.377727
5249,5226.749556,9318.623437
5250,1620.550622,7021.334857
5251,96.64056348,6983.696725
5252,0,5939.314272
5253,0,5668.468487
5254,0,4971.985329
5255,0,4996.004487
5256,0,4894.523711
5257,0,4914.988375
5258,0,4920.116061
5259,0,4923.598147
5260,0,5884.614574
5261,0,5910.292495
5262,292.6689504,7699.058191
5263,2664.694032,8858.138867
5264,6618.15504,9167.294188
5265,9956.600784,9430.675538
5266,12522.19853,9601.389938
5267,14121.7148,9720.919639
5268,14870.8836,9519.09026
5269,14680.74152,9789.830727
5270,12990.07212,9825.204515
5271,11203.56956,9879.272303
5272,6081.004212,9966.712831
5273,4165.607784,9995.46473
5274,300.0496488,7159.644129
5275,42.0622524,7080.056398
5276,0,5969.43531
5277,0,5662.926111
5278,0,4949.750001
5279,0,4977.968726
5280,0,4932.550204
5281,0,4943.885087
5282,0,4969.76048
5283,0,4966.304723
5284,0,5845.021472
5285,0,5876.722284
5286,275.198292,7713.848831
5287,2622.767028,8980.044813
5288,6545.507328,9302.707207
5289,9873.068796,9600.856764
5290,12369.23903,9717.187422
5291,14027.98552,9782.010843
5292,14692.35571,9594.636402
5293,13616.57276,9905.937583
5294,13639.28591,9953.297911
5295,11709.84941,9950.24368
5296,2306.30724,9975.592481
5297,3742.366164,9870.399235
5298,757.4575908,7004.608993
5299,51.32827056,7011.013662
5300,0,5941.163925
5301,0,5639.946972
5302,0,4785.637742
5303,0,4715.232451
5304,0,4599.994471
5305,0,4594.636402
5306,0,4593.570054
5307,0,4593.622713
5308,0,5484.378661
5309,0,5542.395886
5310,246.5793012,7403.120318
5311,2649.6879,8524.431215
5312,6688.226592,8915.346458
5313,9960.894384,9259.204162
5314,12433.2566,9470.071169
5315,14065.42571,9528.937523
5316,14807.27392,9276.812067
5317,14664.23263,9531.326932
5318,13708.97104,9576.620388
5319,11840.93302,9612.487855
5320,9134.612532,9629.661323
5321,5430.54528,9539.3772
5322,1519.401994,6935.414862
5323,87.59351892,6901.462871
5324,0,5783.634061
5325,0,5440.513585
5326,0,4638.580467
5327,0,4632.834037
5328,0,4547.04569
5329,0,4547.638105
5330,0,4566.608566
5331,0,4586.928418
5332,0,5543.271345
5333,0,5623.648964
5334,227.281716,7468.562484
5335,2623.797492,8589.373119
5336,6692.584596,8930.926985
5337,9999.837336,9213.858047
5338,12432.84871,9320.255871
5339,14094.10696,9385.704619
5340,14825.11382,9172.737828
5341,14679.32464,9449.942207
5342,13646.7353,9523.447806
5343,10525.18076,9588.297556
5344,8952.070128,9687.296769
5345,5095.193652,9693.740933
5346,1532.055233,7031.87327
5347,60.174804,7007.149797
5348,0,5950.945363
5349,0,5681.09352
5350,0,4949.486705
5351,0,4962.138067
5352,0,4878.416592
5353,0,4882.524006
5354,0,4887.974229
5355,0,4869.879226
5356,0,5063.928215
5357,0,5034.597065
5358,214.212427,5572.655154
5359,2600.998476,6569.492971
5360,6620.709732,6702.503416
5361,8451.715452,7586.518993
5362,12522.86404,7680.831541
5363,14188.22267,7698.768566
5364,14910.04123,7471.1362
5365,14696.15555,7402.185618
5366,13200.6732,7404.39072
5367,9967.442124,6736.955669
5368,6596.236212,6778.96451
5369,1567.041632,6498.278046
5370,284.7322308,6074.194117
5371,33.19425096,6052.643358
5372,0,5198.794895
5373,0,5186.288346
5374,0,4931.161319
5375,0,4884.057704
5376,0,4780.022959
5377,0,4664.488772
5378,0,4661.895308
5379,0,4663.172293
5380,0,4945.951959
5381,0,4997.307801
5382,203.9200237,5547.589395
5383,2164.639908,5576.578261
5384,6294.782556,6172.1204
5385,8553.087348,6177.59037
5386,11852.63308,6263.813155
5387,14073.13272,6277.938973
5388,10493.64427,6269.151477
5389,3079.713408,6222.81142
5390,4079.67138,6217.874624
5391,4367.578728,6200.069247
5392,6046.655412,6018.092369
5393,4118.678736,5667.948478
5394,900.2627268,5293.528716
5395,42.1620786,5263.150966
5396,0,5074.729924
5397,0,5054.29159
5398,0,4835.894324
5399,0,4846.919834
5400,0,4752.785011
5401,0,4869.543524
5402,0,4875.210966
5403,0,4854.864784
5404,0,5710.385175
5405,0,5726.294823
5406,213.9603926,7541.390096
5407,2563.644156,8614.958886
5408,6459.742668,8950.687334
5409,9808.428648,9233.27611
5410,12439.43939,9319.123699
5411,14207.07157,9358.868197
5412,14795.01569,9137.712908
5413,14481.11059,9397.566094
5414,4288.7697,9441.812949
5415,381.3618456,9490.154054
5416,1887.62113,9510.348841
5417,4613.430264,9579.937915
5418,1440.569351,7032.129984
5419,51.15953208,6988.008194
5420,0,5936.648403
5421,0,5674.063523
5422,0,4924.341958
5423,0,4896.498429
5424,0,4778.528756
5425,0,4769.978225
5426,0,4759.801844
5427,0,4755.845825
5428,0,5686.760962
5429,0,5729.441207
5430,188.6676538,7543.884824
5431,2611.539264,8611.358317
5432,6477.86166,8956.183633
5433,10029.14116,9243.788194
5434,12447.10346,9347.289765
5435,13932.38851,9406.37992
5436,14750.27638,9212.258525
5437,14584.73663,9548.487234
5438,13511.50837,9625.929105
5439,11578.98048,9668.721251
5440,8792.734632,9755.266574
5441,5130.916404,9785.723313
5442,1415.411002,7102.508945
5443,42.13932252,7072.177272
5444,0,6011.246679
5445,0,5736.938555
5446,0,4991.949732
5447,0,4979.390523
5448,0,4904.818576
5449,0,4904.035271
5450,0,4899.190629
5451,0,4890.653263
5452,0,5761.234173
5453,0,5837.431971
5454,179.7084133,7645.082556
5455,2570.04162,8757.573045
5456,6597.137868,9036.943031
5457,9963.255864,9331.952786
5458,12443.73299,9525.350118
5459,13768.37299,9680.859187
5460,13681.85695,9482.44607
5461,14265.5504,9758.715749
5462,13165.93798,9825.401987
5463,11217.82432,9862.895306
5464,8045.24034,9940.547813
5465,2863.315968,9944.19446
5466,1082.996196,7123.638432
5467,0,7120.854079
5468,0,6052.524875
5469,0,5782.416318
5470,0,5025.006517
